id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,position_target,position_score,timestamp,sound_tested,position_response,sound_response,figure_score,sound_target,figure_response,position_tested,occupation,figure_target,sound_score,simulate,color_target,color_score,color_response,figure_tested
Tangloppe,female,18,training_transfer,practice,p1,1,1,1,5,white,circle,,0,0,1,1555411577851,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,2,5,white,circle,,0,1,0,1555411580434,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,3,3,white,circle,,0,0,1,1555411583021,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,4,2,white,circle,,0,0,1,1555411585586,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,5,4,white,circle,,0,0,1,1555411588172,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,6,3,white,circle,,0,0,1,1555411590759,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,7,3,white,circle,,0,1,0,1555411593336,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,8,3,white,circle,,0,1,0,1555411595919,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,9,4,white,circle,,0,0,1,1555411598506,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,10,5,white,circle,,0,0,1,1555411601083,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,11,8,white,circle,,0,0,0,1555411603669,0,1,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,12,0,white,circle,,0,0,1,1555411606285,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,13,0,white,circle,,0,1,0,1555411608871,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,14,2,white,circle,,0,0,0,1555411611463,0,1,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,15,5,white,circle,,0,0,1,1555411614070,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,16,2,white,circle,,0,0,1,1555411616656,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,17,2,white,circle,,0,1,0,1555411619222,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,18,2,white,circle,,0,1,0,1555411621805,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,19,8,white,circle,,0,0,1,1555411624388,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,20,2,white,circle,,0,0,1,1555411626972,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,21,2,white,circle,,0,1,0,1555411629555,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,22,1,white,circle,,0,0,1,1555411632124,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,23,5,white,circle,,0,0,1,1555411634707,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,24,4,white,circle,,0,0,1,1555411637289,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,25,8,white,circle,,0,0,1,1555411639856,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,26,6,white,circle,,0,0,1,1555411642439,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,27,3,white,circle,,0,0,1,1555411645011,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,28,3,white,circle,,0,1,0,1555411647591,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,29,4,white,circle,,0,0,1,1555411650157,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,30,8,white,circle,,0,0,1,1555411652741,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,p1,1,1,31,4,white,circle,,0,0,1,1555411655324,0,0,,,,,1,Studerende,,,no,,,,0
Tangloppe,female,18,training_transfer,practice,f2,1,2,1,4,white,circle,,0,,,1555411730348,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,2,4,white,circle,,0,,,1555411732949,0,,,0,,1,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,3,4,white,triangle,,0,,,1555411735529,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,4,4,white,circle,,0,,,1555411738101,0,,,0,,0,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,5,4,white,circle,,0,,,1555411740667,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,6,4,white,triangle,,0,,,1555411743250,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,7,4,white,star,,0,,,1555411745833,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,8,4,white,circle,,0,,,1555411748417,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,9,4,white,triangle,,0,,,1555411751000,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,10,4,white,star,,0,,,1555411753586,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,11,4,white,triangle,,0,,,1555411756169,0,,,0,,0,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,12,4,white,square,,0,,,1555411758770,0,,,0,,1,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,13,4,white,square,,0,,,1555411761365,0,,,0,,1,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,14,4,white,circle,,0,,,1555411763937,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,15,4,white,star,,0,,,1555411766520,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,16,4,white,circle,,0,,,1555411769086,0,,,0,,0,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,17,4,white,star,,0,,,1555411771669,0,,,0,,0,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,18,4,white,star,,0,,,1555411774270,0,,,0,,1,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,19,4,white,square,,0,,,1555411776839,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,20,4,white,triangle,,0,,,1555411779419,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,21,4,white,circle,,0,,,1555411781988,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,22,4,white,square,,0,,,1555411784571,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,23,4,white,circle,,0,,,1555411787172,0,,,1,,1,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,24,4,white,square,,0,,,1555411789755,0,,,0,,0,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,25,4,white,star,,0,,,1555411792355,0,,,0,,1,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,26,4,white,star,,0,,,1555411794951,0,,,0,,1,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,27,4,white,circle,,0,,,1555411797523,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,28,4,white,triangle,,0,,,1555411800106,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,29,4,white,star,,0,,,1555411802701,0,,,0,,1,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,30,4,white,triangle,,0,,,1555411805284,0,,,1,,1,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,31,4,white,square,,0,,,1555411807856,0,,,1,,0,0,Studerende,0,,no,,,,1
Tangloppe,female,18,training_transfer,practice,f2,1,2,32,4,white,triangle,,0,,,1555411810457,0,,,1,,1,0,Studerende,1,,no,,,,1
Tangloppe,female,18,training_transfer,practice,sc2,2,2,1,4,dimgray,circle,sounds/B.wav,1,,,1555411818426,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,2,4,white,circle,sounds/P.wav,1,,,1555411821009,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,3,4,darkorange,circle,sounds/D.wav,1,,,1555411823592,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,4,4,dimgray,circle,sounds/G.wav,1,,,1555411826190,1,,0,,0,,0,Studerende,,1,no,0,0,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,5,4,darkorange,circle,sounds/D.wav,1,,,1555411828790,1,,0,,1,,0,Studerende,,0,no,1,1,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,6,4,darkorange,circle,sounds/C.wav,1,,,1555411831360,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,7,4,yellow,circle,sounds/B.wav,1,,,1555411833954,1,,1,,0,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,8,4,yellow,circle,sounds/C.wav,1,,,1555411836541,1,,0,,1,,0,Studerende,,0,no,0,0,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,9,4,red,circle,sounds/B.wav,1,,,1555411839127,1,,0,,1,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,10,4,dimgray,circle,sounds/D.wav,1,,,1555411841707,1,,1,,0,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,11,4,red,circle,sounds/B.wav,1,,,1555411844294,1,,0,,1,,0,Studerende,,0,no,1,1,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,12,4,darkorange,circle,sounds/T.wav,1,,,1555411846877,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,13,4,blue,circle,sounds/B.wav,1,,,1555411849478,1,,1,,1,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,14,4,green,circle,sounds/P.wav,1,,,1555411852084,1,,0,,0,,0,Studerende,,1,no,0,0,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,15,4,dimgray,circle,sounds/G.wav,1,,,1555411854662,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,16,4,green,circle,sounds/B.wav,1,,,1555411857262,1,,1,,0,,0,Studerende,,0,no,1,0,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,17,4,dimgray,circle,sounds/D.wav,1,,,1555411859851,1,,0,,0,,0,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,18,4,yellow,circle,sounds/V.wav,1,,,1555411862429,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,19,4,dimgray,circle,sounds/G.wav,1,,,1555411865029,1,,1,,0,,0,Studerende,,0,no,1,0,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,20,4,yellow,circle,sounds/E.wav,1,,,1555411867596,1,,0,,0,,0,Studerende,,1,no,1,0,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,21,4,blue,circle,sounds/D.wav,1,,,1555411870179,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,22,4,blue,circle,sounds/E.wav,1,,,1555411872774,1,,0,,1,,0,Studerende,,0,no,0,0,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,23,4,dimgray,circle,sounds/P.wav,1,,,1555411875357,1,,1,,0,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,24,4,green,circle,sounds/B.wav,1,,,1555411877929,1,,0,,0,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,25,4,dimgray,circle,sounds/C.wav,1,,,1555411880512,1,,0,,0,,0,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,26,4,yellow,circle,sounds/T.wav,1,,,1555411883110,1,,1,,0,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,27,4,yellow,circle,sounds/P.wav,1,,,1555411885693,1,,1,,0,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,28,4,yellow,circle,sounds/V.wav,1,,,1555411888274,1,,0,,0,,0,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,29,4,green,circle,sounds/P.wav,1,,,1555411890848,1,,0,,1,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,30,4,dimgray,circle,sounds/P.wav,1,,,1555411893438,1,,1,,0,,0,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,31,4,red,circle,sounds/P.wav,1,,,1555411896029,1,,1,,1,,0,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,practice,sc2,2,2,32,4,red,circle,sounds/G.wav,1,,,1555411898616,1,,0,,0,,0,Studerende,,1,no,0,0,1,0
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,1,1,green,circle,sounds/E.wav,1,0,1,1555411911467,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,2,0,dimgray,square,sounds/E.wav,1,0,1,1555411915057,1,0,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,3,2,dimgray,square,sounds/P.wav,1,0,1,1555411918665,1,0,0,1,0,1,1,Studerende,1,1,no,1,0,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,4,7,dimgray,circle,sounds/D.wav,1,0,1,1555411922267,1,0,0,1,0,0,1,Studerende,0,1,no,1,0,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,5,0,darkorange,circle,sounds/D.wav,1,0,1,1555411925884,1,0,0,1,1,1,1,Studerende,1,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,6,8,dimgray,triangle,sounds/P.wav,1,0,1,1555411929469,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,7,8,blue,star,sounds/V.wav,1,1,0,1555411933068,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,8,2,white,circle,sounds/T.wav,1,0,1,1555411936670,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,9,2,green,star,sounds/P.wav,1,1,1,1555411940292,1,1,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,10,2,yellow,square,sounds/E.wav,1,1,0,1555411943886,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,11,0,yellow,circle,sounds/E.wav,1,0,0,1555411947520,1,1,1,1,1,0,1,Studerende,0,1,no,1,0,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,12,4,red,circle,sounds/V.wav,1,0,1,1555411951105,1,0,0,0,0,0,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,13,4,red,square,sounds/G.wav,1,1,1,1555411954730,1,1,0,0,0,1,1,Studerende,0,1,no,1,0,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,14,3,darkorange,square,sounds/B.wav,1,0,1,1555411958320,1,0,0,0,0,0,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,15,7,white,square,sounds/V.wav,1,0,1,1555411961937,1,0,0,1,0,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,16,7,white,star,sounds/C.wav,1,1,0,1555411965539,1,0,0,1,0,0,1,Studerende,0,1,no,1,0,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,17,3,blue,circle,sounds/T.wav,1,0,1,1555411969136,1,0,1,1,0,0,1,Studerende,0,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,18,2,blue,star,sounds/G.wav,1,0,1,1555411972685,1,0,0,0,0,1,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,19,2,yellow,circle,sounds/G.wav,1,1,1,1555411976290,1,1,0,1,1,0,1,Studerende,0,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,20,5,yellow,circle,sounds/G.wav,1,0,1,1555411979887,1,0,0,0,1,0,1,Studerende,1,0,no,1,0,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,21,5,dimgray,triangle,sounds/B.wav,1,1,0,1555411983474,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,22,2,darkorange,star,sounds/B.wav,1,0,1,1555411987071,1,0,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,23,8,green,star,sounds/D.wav,1,0,1,1555411990658,1,0,0,0,0,0,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,24,5,blue,circle,sounds/D.wav,1,0,1,1555411994289,1,0,1,0,1,1,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,25,3,white,square,sounds/C.wav,1,0,1,1555411997902,1,0,0,0,0,1,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,26,6,white,star,sounds/T.wav,1,0,1,1555412001447,1,0,1,0,0,1,1,Studerende,0,0,no,1,1,1,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,27,6,green,circle,sounds/E.wav,1,1,0,1555412005075,1,0,1,1,0,0,1,Studerende,0,0,no,0,0,1,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,28,0,red,circle,sounds/T.wav,1,0,1,1555412008678,1,0,0,0,0,0,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,29,3,white,triangle,sounds/T.wav,1,0,1,1555412012285,1,0,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,30,5,red,square,sounds/G.wav,1,0,1,1555412015878,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,practice,pcfs1,4,1,31,2,green,circle,sounds/V.wav,1,0,1,1555412019461,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,1,2,blue,circle,,1,0,1,1555412045797,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,2,8,darkorange,circle,,1,0,1,1555412048380,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,3,2,blue,circle,,1,1,0,1555412050985,0,0,,,,,1,Studerende,,,no,1,1,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,4,3,red,circle,,1,0,1,1555412053567,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,5,2,darkorange,circle,,1,1,0,1555412056159,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,6,0,green,circle,,1,0,1,1555412058734,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,7,5,yellow,circle,,1,0,1,1555412061317,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,8,6,blue,circle,,1,0,1,1555412063900,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,9,5,dimgray,circle,,1,1,0,1555412066484,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,10,6,red,circle,,1,1,1,1555412069079,0,1,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,11,4,darkorange,circle,,1,0,1,1555412071662,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,12,2,green,circle,,1,0,1,1555412074234,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,13,4,dimgray,circle,,1,1,1,1555412076826,0,1,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,14,2,red,circle,,1,1,0,1555412079403,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,15,8,green,circle,,1,0,0,1555412081998,0,1,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,16,0,darkorange,circle,,1,0,1,1555412084569,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,17,2,darkorange,circle,,1,0,1,1555412087156,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,18,1,blue,circle,,1,0,1,1555412089736,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,19,5,blue,circle,,1,0,1,1555412092320,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,20,0,blue,circle,,1,0,1,1555412094903,0,0,,,,,1,Studerende,,,no,1,0,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,21,6,yellow,circle,,1,0,1,1555412097498,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,22,1,darkorange,circle,,1,0,0,1555412100087,0,1,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,23,2,yellow,circle,,1,0,1,1555412102670,0,0,,,,,1,Studerende,,,no,1,0,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,24,5,darkorange,circle,,1,0,1,1555412105239,0,0,,,,,1,Studerende,,,no,1,0,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,25,4,darkorange,circle,,1,0,1,1555412107822,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,26,3,yellow,circle,,1,0,1,1555412110423,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,27,7,darkorange,circle,,1,0,0,1555412113021,0,1,,,,,1,Studerende,,,no,1,0,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,28,7,red,circle,,1,0,1,1555412115619,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,29,7,blue,circle,,1,1,0,1555412118191,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,30,4,red,circle,,1,0,0,1555412120786,0,1,,,,,1,Studerende,,,no,1,0,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,31,2,green,circle,,1,0,1,1555412123357,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,32,8,blue,circle,,1,0,1,1555412125952,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,33,3,green,circle,,1,0,1,1555412128547,0,0,,,,,1,Studerende,,,no,1,1,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,34,7,dimgray,circle,,1,0,1,1555412131124,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,35,0,green,circle,,1,0,1,1555412133707,0,0,,,,,1,Studerende,,,no,1,0,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,36,5,dimgray,circle,,1,0,1,1555412136288,0,0,,,,,1,Studerende,,,no,1,1,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,37,0,darkorange,circle,,1,1,0,1555412138857,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,38,0,green,circle,,1,0,0,1555412141437,0,1,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,39,0,dimgray,circle,,1,1,0,1555412144027,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,40,2,yellow,circle,,1,0,1,1555412146607,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,41,7,dimgray,circle,,1,0,1,1555412149176,0,0,,,,,1,Studerende,,,no,1,0,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,42,0,white,circle,,1,0,0,1555412151770,0,1,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,43,3,white,circle,,1,0,1,1555412154363,0,0,,,,,1,Studerende,,,no,0,0,1,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,44,8,red,circle,,1,0,1,1555412156943,0,0,,,,,1,Studerende,,,no,0,1,0,0
Tangloppe,female,18,training_transfer,pretest,pc2,2,2,45,4,dimgray,circle,,1,0,1,1555412159526,0,0,,,,,1,Studerende,,,no,0,1,0,0
