id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,figure_score,color_tested,sound_response,simulate,figure_response,position_target,sound_score,color_target,position_tested,occupation,color_response,timestamp,sound_tested,position_score,position_response,color_score,sound_target,figure_target
kalkun,male,21,training_transfer,posttest,pcs1,3,1,48,2,white,circle,sounds/V.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904369335,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,49,2,darkorange,circle,sounds/C.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904372960,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,50,5,yellow,circle,sounds/V.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904376555,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,51,2,yellow,circle,sounds/V.wav,0,,1,1,no,,0,1,1,1,Studerende,1,1554904380176,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,52,4,dimgray,circle,sounds/V.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904383782,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,53,8,white,circle,sounds/C.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904387376,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,54,0,darkorange,circle,sounds/T.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904390978,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,55,4,dimgray,circle,sounds/T.wav,0,,1,0,no,,0,0,0,1,Studerende,0,1554904394565,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,56,0,green,circle,sounds/T.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904398191,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,57,0,dimgray,circle,sounds/B.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904401804,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,58,7,blue,circle,sounds/D.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904405404,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,59,5,dimgray,circle,sounds/E.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904408985,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,60,5,red,circle,sounds/C.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904412596,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,61,6,white,circle,sounds/P.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904416192,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,fcs1,3,1,1,4,blue,square,sounds/P.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904459762,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,2,4,darkorange,square,sounds/P.wav,1,1,1,1,no,1,,1,0,0,Studerende,0,1554904463387,1,,,1,1,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,3,4,blue,star,sounds/P.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904467004,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,4,4,white,circle,sounds/G.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904470600,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,5,4,darkorange,star,sounds/P.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904474188,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,6,4,dimgray,square,sounds/E.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904477770,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,7,4,yellow,star,sounds/E.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904481383,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,8,4,yellow,triangle,sounds/B.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904485000,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,9,4,green,star,sounds/D.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904488593,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,10,4,red,square,sounds/D.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904492184,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,11,4,red,circle,sounds/C.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904495789,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,12,4,blue,triangle,sounds/V.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904499382,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,13,4,green,triangle,sounds/V.wav,1,1,1,1,no,1,,1,0,0,Studerende,0,1554904502989,1,,,1,1,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,14,4,white,triangle,sounds/P.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904506607,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,15,4,white,square,sounds/V.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904510209,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,16,4,red,square,sounds/G.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904513828,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,17,4,red,circle,sounds/C.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904517448,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,18,4,white,star,sounds/B.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904521044,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,19,4,white,circle,sounds/B.wav,1,1,1,1,no,0,,1,1,0,Studerende,1,1554904524667,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,20,4,yellow,circle,sounds/D.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904528277,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,21,4,blue,circle,sounds/D.wav,1,1,1,1,no,1,,1,0,0,Studerende,0,1554904531903,1,,,1,1,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,22,4,blue,square,sounds/B.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904535508,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,23,4,red,star,sounds/T.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904539101,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,24,4,red,circle,sounds/D.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904542712,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,25,4,darkorange,square,sounds/T.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904546305,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,26,4,yellow,triangle,sounds/T.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904549913,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,27,4,darkorange,triangle,sounds/P.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904553536,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,28,4,white,square,sounds/V.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904557129,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,29,4,red,circle,sounds/E.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904560714,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,30,4,blue,circle,sounds/G.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904564322,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,31,4,blue,circle,sounds/P.wav,1,1,1,0,no,1,,1,1,0,Studerende,1,1554904567941,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,32,4,white,triangle,sounds/C.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904571535,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,33,4,darkorange,star,sounds/V.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904575135,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,34,4,green,triangle,sounds/D.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904578721,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,35,4,green,star,sounds/D.wav,1,1,1,1,no,0,,1,1,0,Studerende,1,1554904582338,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,36,4,blue,triangle,sounds/P.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904585923,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,37,4,blue,circle,sounds/B.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904589536,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,38,4,yellow,circle,sounds/T.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904593150,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,39,4,darkorange,triangle,sounds/C.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904596732,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,40,4,green,star,sounds/T.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904600317,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,41,4,dimgray,star,sounds/E.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904603924,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,42,4,darkorange,triangle,sounds/E.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904607544,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,43,4,red,circle,sounds/V.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904611137,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,44,4,dimgray,square,sounds/T.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904614725,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,45,4,red,square,sounds/P.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904618315,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,46,4,blue,triangle,sounds/V.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904621909,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,47,4,red,triangle,sounds/V.wav,1,1,1,1,no,1,,1,0,0,Studerende,0,1554904625540,1,,,1,1,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,48,4,yellow,star,sounds/D.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904629130,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,49,4,blue,square,sounds/G.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904632715,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,50,4,white,star,sounds/P.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904636303,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,51,4,white,triangle,sounds/D.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904639893,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,52,4,white,square,sounds/C.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904643513,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,53,4,dimgray,circle,sounds/G.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904647106,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,54,4,white,triangle,sounds/G.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904650708,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,55,4,blue,star,sounds/B.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554904654287,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,56,4,blue,circle,sounds/B.wav,1,1,1,1,no,0,,1,1,0,Studerende,1,1554904657901,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,57,4,yellow,square,sounds/B.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904661517,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,58,4,red,square,sounds/D.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554904665111,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,59,4,red,star,sounds/G.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554904668710,1,,,1,0,0
kalkun,male,21,training_transfer,posttest,fcs1,3,1,60,4,red,star,sounds/C.wav,1,1,1,0,no,1,,1,1,0,Studerende,1,1554904672341,1,,,1,0,1
kalkun,male,21,training_transfer,posttest,fcs1,3,1,61,4,green,square,sounds/C.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554904675946,1,,,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,1,8,darkorange,triangle,sounds/T.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904699717,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,2,8,red,circle,sounds/T.wav,1,1,1,1,no,0,1,1,0,1,Studerende,0,1554904703258,1,1,1,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,3,8,darkorange,circle,sounds/B.wav,1,1,1,0,no,1,1,1,0,1,Studerende,0,1554904706886,1,1,1,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,4,3,red,star,sounds/D.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904710488,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,5,2,red,triangle,sounds/D.wav,1,1,1,1,no,0,0,1,1,1,Studerende,1,1554904714026,1,1,0,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,6,1,darkorange,triangle,sounds/V.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904717649,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,7,1,yellow,square,sounds/B.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904721268,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,8,1,red,circle,sounds/T.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904724905,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,9,0,red,triangle,sounds/C.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904728522,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,10,1,red,circle,sounds/B.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904732137,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,11,3,dimgray,square,sounds/B.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554904735755,1,1,0,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,12,4,dimgray,square,sounds/V.wav,1,1,1,0,no,1,0,1,1,1,Studerende,1,1554904739285,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,13,3,darkorange,square,sounds/B.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904742890,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,14,7,darkorange,triangle,sounds/T.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904746494,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,15,6,darkorange,circle,sounds/G.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904750132,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,16,2,blue,triangle,sounds/C.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904753728,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,17,5,dimgray,star,sounds/P.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904757312,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,18,5,dimgray,star,sounds/B.wav,1,1,1,0,no,1,1,1,1,1,Studerende,1,1554904760842,1,0,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,19,7,blue,circle,sounds/C.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904764433,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,20,4,dimgray,triangle,sounds/C.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554904768032,1,1,0,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,21,6,yellow,triangle,sounds/E.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904771636,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,22,8,blue,star,sounds/E.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554904775245,1,1,0,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,23,8,blue,circle,sounds/E.wav,1,1,1,1,no,0,1,1,1,1,Studerende,1,1554904778815,1,1,1,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,24,8,red,star,sounds/P.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904782426,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,25,2,darkorange,star,sounds/D.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904786034,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,26,4,red,square,sounds/T.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904789644,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,27,7,green,star,sounds/C.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904793246,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,28,2,white,triangle,sounds/D.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904796849,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,29,1,white,circle,sounds/G.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904800477,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,30,3,darkorange,star,sounds/E.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904804070,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,31,8,yellow,triangle,sounds/V.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904807655,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,32,4,white,square,sounds/G.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904811240,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,33,4,white,triangle,sounds/C.wav,1,0,1,0,no,1,1,1,1,1,Studerende,1,1554904814868,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,34,1,yellow,triangle,sounds/B.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904818479,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,35,8,yellow,star,sounds/D.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904822098,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,36,6,darkorange,circle,sounds/C.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904825680,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,37,5,white,circle,sounds/C.wav,1,0,1,1,no,0,0,1,0,1,Studerende,0,1554904829302,1,1,0,1,1,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,38,4,white,square,sounds/C.wav,1,1,1,1,no,0,0,1,1,1,Studerende,1,1554904832852,1,1,0,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,39,6,green,triangle,sounds/E.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904836454,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,40,0,blue,star,sounds/E.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554904840080,1,1,0,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,41,1,darkorange,circle,sounds/B.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904843673,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,42,7,darkorange,square,sounds/E.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904847278,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,43,7,white,triangle,sounds/E.wav,1,1,1,1,no,0,1,1,0,1,Studerende,0,1554904850895,1,1,1,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,44,8,dimgray,circle,sounds/E.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554904854511,1,1,0,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,45,4,blue,circle,sounds/C.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904858105,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,46,4,red,square,sounds/C.wav,1,1,1,1,no,0,1,1,0,1,Studerende,0,1554904861744,1,1,1,1,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,47,4,blue,star,sounds/V.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904865358,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,48,8,dimgray,square,sounds/T.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904868952,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,49,8,yellow,star,sounds/G.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904872565,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,50,2,dimgray,star,sounds/D.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904876182,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,51,2,yellow,triangle,sounds/G.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904879800,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,52,7,dimgray,star,sounds/G.wav,1,1,1,1,no,0,0,1,0,1,Studerende,1,1554904883430,1,1,0,0,1,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,53,2,yellow,star,sounds/G.wav,1,0,1,1,no,0,0,1,0,1,Studerende,0,1554904887033,1,1,0,1,1,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,54,2,white,square,sounds/T.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904890630,1,1,1,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,55,7,white,square,sounds/P.wav,1,1,1,0,no,1,0,1,1,1,Studerende,1,1554904894259,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,56,6,yellow,square,sounds/T.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554904897876,1,1,0,1,0,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,57,3,red,star,sounds/P.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904901476,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,58,8,white,star,sounds/P.wav,1,1,1,1,no,1,0,1,0,1,Studerende,0,1554904905102,1,1,0,1,1,1
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,59,0,white,circle,sounds/G.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554904908736,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,60,7,yellow,star,sounds/E.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554904912332,1,1,0,1,0,0
kalkun,male,21,training_transfer,posttest,pcfs12,4,1,61,7,blue,triangle,sounds/V.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554904915955,1,1,1,1,0,0
