id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,sound_response,position_score,figure_score,sound_score,position_response,figure_response,color_target,color_response,figure_target,color_score,sound_tested,position_tested,timestamp,simulate,figure_tested,position_target,sound_target,occupation
Jaguar,female,25,training_transfer,training,ps2,2,2,28,6,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904396173,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,29,3,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904398748,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,30,6,white,circle,sounds/P.wav,0,0,1,,1,1,,,,,,1,1,1554904401334,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,31,0,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904403911,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,32,3,white,circle,sounds/V.wav,0,1,0,,0,1,,,,,,1,1,1554904406520,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,33,7,white,circle,sounds/V.wav,0,1,0,,0,1,,,,,,1,1,1554904409127,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,34,1,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904411702,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,35,3,white,circle,sounds/E.wav,0,0,0,,1,1,,,,,,1,1,1554904414291,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,36,4,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904416866,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,37,4,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904419437,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,38,5,white,circle,sounds/T.wav,0,1,1,,1,0,,,,,,1,1,1554904422047,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,39,0,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904424618,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,40,5,white,circle,sounds/T.wav,0,1,1,,1,1,,,,,,1,1,1554904427222,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,41,5,white,circle,sounds/C.wav,0,1,1,,1,0,,,,,,1,1,1554904429814,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,42,8,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904432389,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,43,8,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904434981,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,44,5,white,circle,sounds/P.wav,0,1,0,,0,1,,,,,,1,1,1554904437572,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,45,8,white,circle,sounds/E.wav,0,1,1,,0,1,,,,,,1,1,1554904440175,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,46,5,white,circle,sounds/P.wav,0,0,1,,0,1,,,,,,1,1,1554904442759,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,47,3,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904445340,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,48,1,white,circle,sounds/P.wav,0,0,1,,0,0,,,,,,1,1,1554904447914,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,49,3,white,circle,sounds/C.wav,0,0,1,,1,1,,,,,,1,1,1554904450498,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,50,5,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904453078,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,51,0,white,circle,sounds/C.wav,0,0,1,,0,0,,,,,,1,1,1554904455650,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,52,5,white,circle,sounds/B.wav,0,1,0,,1,0,,,,,,1,1,1554904458242,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,53,7,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904460816,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,54,4,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904463391,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,55,6,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904465963,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,56,1,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904468537,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,57,1,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904471112,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,58,1,white,circle,sounds/E.wav,0,0,1,,1,1,,,,,,1,1,1554904473707,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,59,0,white,circle,sounds/E.wav,0,1,1,,0,0,,,,,,1,1,1554904476302,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,60,1,white,circle,sounds/C.wav,0,0,1,,1,1,,,,,,1,1,1554904478902,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,61,1,white,circle,sounds/E.wav,0,0,1,,0,0,,,,,,1,1,1554904481471,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,62,1,white,circle,sounds/C.wav,0,1,1,,1,1,,,,,,1,1,1554904484083,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,1,6,green,circle,,1,,1,,,0,,0,0,,1,0,1,1554904508346,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,2,0,yellow,circle,,1,,1,,,0,,0,0,,1,0,1,1554904510918,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,3,6,darkorange,circle,,1,,1,,,1,,0,0,,1,0,1,1554904513501,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,4,6,yellow,circle,,1,,1,,,0,,1,0,,0,0,1,1554904516081,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,5,1,yellow,circle,,1,,1,,,0,,0,0,,1,0,1,1554904518656,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,6,6,dimgray,circle,,1,,0,,,0,,0,0,,1,0,1,1554904521228,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,7,5,red,circle,,1,,1,,,0,,0,0,,1,0,1,1554904523802,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,8,4,red,circle,,1,,1,,,0,,0,0,,1,0,1,1554904526377,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,9,6,yellow,circle,,1,,0,,,1,,0,0,,1,0,1,1554904528957,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,10,1,darkorange,circle,,1,,1,,,0,,0,0,,1,0,1,1554904531523,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,11,6,yellow,circle,,1,,1,,,1,,1,0,,0,0,1,1554904534108,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,12,1,yellow,circle,,1,,0,,,0,,0,1,,0,0,1,1554904536698,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,13,7,blue,circle,,1,,1,,,0,,0,0,,1,0,1,1554904539279,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,14,0,yellow,circle,,1,,1,,,0,,1,1,,1,0,1,1554904541862,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,15,7,dimgray,circle,,1,,1,,,1,,0,0,,1,0,1,1554904544460,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,16,0,green,circle,,1,,0,,,0,,0,0,,1,0,1,1554904547032,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,17,8,dimgray,circle,,1,,1,,,0,,1,1,,1,0,1,1554904549621,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,18,7,white,circle,,1,,0,,,1,,0,0,,1,0,1,1554904552215,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,19,5,green,circle,,1,,1,,,0,,0,1,,0,0,1,1554904554801,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,20,5,yellow,circle,,1,,1,,,0,,0,0,,1,0,1,1554904557376,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,21,6,green,circle,,1,,1,,,0,,1,1,,1,0,1,1554904559963,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,22,2,green,circle,,1,,1,,,0,,0,1,,0,0,1,1554904562563,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,23,0,green,circle,,1,,1,,,0,,1,1,,1,0,1,1554904565141,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,24,6,blue,circle,,1,,0,,,1,,0,0,,1,0,1,1554904567730,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,25,7,darkorange,circle,,1,,1,,,0,,0,0,,1,0,1,1554904570313,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,26,7,darkorange,circle,,1,,1,,,0,,0,0,,1,0,1,1554904572885,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,27,1,blue,circle,,1,,1,,,0,,0,1,,0,0,1,1554904575474,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,28,7,darkorange,circle,,1,,1,,,1,,1,1,,1,0,1,1554904578069,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,29,1,green,circle,,1,,0,,,0,,0,0,,1,0,1,1554904580641,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,30,1,darkorange,circle,,1,,1,,,0,,1,0,,0,0,1,1554904583214,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,31,1,yellow,circle,,1,,1,,,1,,0,0,,1,0,1,1554904585810,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,32,6,darkorange,circle,,1,,1,,,0,,1,1,,1,0,1,1554904588388,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,33,8,yellow,circle,,1,,1,,,0,,1,1,,1,0,1,1554904590977,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,34,0,green,circle,,1,,1,,,0,,0,0,,1,0,1,1554904593557,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,35,5,yellow,circle,,1,,1,,,0,,1,0,,0,0,1,1554904596132,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,36,7,red,circle,,1,,1,,,0,,0,0,,1,0,1,1554904598706,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,37,5,green,circle,,1,,1,,,1,,0,0,,1,0,1,1554904601295,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,38,7,darkorange,circle,,1,,1,,,1,,0,1,,0,0,1,1554904603905,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,39,3,green,circle,,1,,1,,,0,,1,0,,0,0,1,1554904606476,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,40,2,dimgray,circle,,1,,1,,,0,,0,0,,1,0,1,1554904609051,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,41,4,darkorange,circle,,1,,1,,,0,,0,0,,1,0,1,1554904611624,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,42,2,blue,circle,,1,,0,,,0,,0,0,,1,0,1,1554904614200,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,43,2,yellow,circle,,1,,1,,,0,,0,0,,1,0,1,1554904616777,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,44,8,green,circle,,1,,1,,,0,,0,0,,1,0,1,1554904619349,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,45,2,dimgray,circle,,1,,1,,,1,,0,0,,1,0,1,1554904621940,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,46,2,dimgray,circle,,1,,1,,,0,,0,0,,1,0,1,1554904624515,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,47,3,yellow,circle,,1,,0,,,1,,0,1,,0,0,1,1554904627114,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,48,1,yellow,circle,,1,,1,,,0,,0,1,,0,0,1,1554904629692,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,49,1,blue,circle,,1,,0,,,1,,0,0,,1,0,1,1554904632291,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,50,0,darkorange,circle,,1,,1,,,0,,0,0,,1,0,1,1554904634863,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,51,8,blue,circle,,1,,1,,,0,,1,0,,0,0,1,1554904637438,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,52,8,blue,circle,,1,,1,,,0,,0,0,,1,0,1,1554904640013,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,53,0,darkorange,circle,,1,,0,,,1,,0,1,,0,0,1,1554904642643,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,54,1,blue,circle,,1,,0,,,1,,1,1,,1,0,1,1554904645238,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,55,2,yellow,circle,,1,,1,,,0,,0,0,,1,0,1,1554904647816,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,56,3,yellow,circle,,1,,1,,,0,,0,0,,1,0,1,1554904650389,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,57,7,white,circle,,1,,1,,,0,,0,0,,1,0,1,1554904652965,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,58,6,white,circle,,1,,1,,,0,,0,0,,1,0,1,1554904655537,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,59,3,red,circle,,1,,1,,,0,,0,0,,1,0,1,1554904658112,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,60,6,green,circle,,1,,1,,,1,,0,1,,0,0,1,1554904660717,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,61,1,darkorange,circle,,1,,1,,,0,,0,0,,1,0,1,1554904663293,no,0,0,,I arbejde
Jaguar,female,25,training_transfer,posttest,pc2,2,2,62,6,green,circle,,1,,1,,,1,,1,1,,1,0,1,1554904665894,no,0,1,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,1,4,red,circle,,1,,,1,,,0,0,0,0,1,0,0,1554904673170,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,2,4,white,square,,1,,,1,,,0,0,0,0,1,0,0,1554904675745,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,3,4,darkorange,triangle,,1,,,1,,,0,0,0,0,1,0,0,1554904678316,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,4,4,red,square,,1,,,0,,,0,0,1,1,0,0,0,1554904680911,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,5,4,darkorange,circle,,1,,,1,,,0,1,1,0,1,0,0,1554904683503,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,6,4,red,square,,1,,,1,,,1,1,1,1,1,0,0,1554904686095,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,7,4,white,star,,1,,,1,,,0,0,0,0,1,0,0,1554904688679,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,8,4,white,star,,1,,,1,,,0,0,0,0,1,0,0,1554904691253,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,9,4,dimgray,triangle,,1,,,1,,,0,0,0,0,1,0,0,1554904693824,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,10,4,white,circle,,1,,,1,,,0,1,1,0,1,0,0,1554904696426,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,11,4,darkorange,triangle,,1,,,0,,,0,0,0,1,1,0,0,1554904699005,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,12,4,dimgray,triangle,,1,,,0,,,1,0,1,0,0,0,0,1554904701604,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,13,4,dimgray,star,,1,,,1,,,0,0,0,0,1,0,0,1554904704187,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,14,4,yellow,circle,,1,,,1,,,0,0,0,0,1,0,0,1554904706759,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,15,4,dimgray,star,,1,,,1,,,1,1,1,1,1,0,0,1554904709354,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,16,4,green,triangle,,1,,,1,,,0,0,0,0,1,0,0,1554904711923,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,17,4,red,star,,1,,,1,,,1,0,1,1,0,0,0,1554904714526,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,18,4,white,star,,1,,,1,,,0,0,1,0,0,0,0,1554904717120,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,19,4,darkorange,triangle,,1,,,0,,,1,0,0,0,1,0,0,1554904719710,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,20,4,yellow,circle,,1,,,1,,,0,0,0,0,1,0,0,1554904722285,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,21,4,darkorange,triangle,,1,,,0,,,0,1,1,1,1,0,0,1554904724865,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,22,4,blue,triangle,,1,,,0,,,1,0,0,0,1,0,0,1554904727451,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,23,4,white,circle,,1,,,1,,,0,0,0,0,1,0,0,1554904730023,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,24,4,darkorange,triangle,,1,,,1,,,1,0,0,1,1,0,0,1554904732617,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,25,4,dimgray,triangle,,1,,,1,,,0,0,0,0,1,0,0,1554904735187,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,26,4,green,square,,1,,,0,,,1,0,1,0,0,0,0,1554904737790,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,27,4,green,triangle,,1,,,0,,,0,0,0,1,1,0,0,1554904740367,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,28,4,green,circle,,1,,,1,,,0,1,0,0,0,0,0,1554904742940,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,29,4,green,circle,,1,,,0,,,1,1,1,0,1,0,0,1554904745540,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,30,4,red,triangle,,1,,,1,,,0,0,0,0,1,0,0,1554904748122,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,31,4,darkorange,triangle,,1,,,0,,,1,0,0,0,1,0,0,1554904750712,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,32,4,white,star,,1,,,1,,,0,0,0,0,1,0,0,1554904753287,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,33,4,dimgray,star,,1,,,1,,,0,0,0,0,1,0,0,1554904755859,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,34,4,red,triangle,,1,,,1,,,0,0,1,0,0,0,0,1554904758445,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,35,4,dimgray,triangle,,1,,,1,,,0,1,0,0,0,0,0,1554904761022,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,36,4,green,triangle,,1,,,1,,,1,0,1,1,0,0,0,1554904763628,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,37,4,dimgray,star,,1,,,0,,,1,1,0,0,0,0,0,1554904766215,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,38,4,red,star,,1,,,0,,,1,0,0,0,1,0,0,1554904768807,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,39,4,green,circle,,1,,,1,,,0,0,0,0,1,0,0,1554904771385,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,40,4,green,star,,1,,,1,,,1,0,0,1,1,0,0,1554904773983,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,41,4,yellow,star,,1,,,1,,,0,0,0,0,1,0,0,1554904776549,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,42,4,green,square,,1,,,0,,,1,1,1,0,1,0,0,1554904779155,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,43,4,yellow,star,,1,,,1,,,1,1,1,1,1,0,0,1554904781759,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,44,4,blue,triangle,,1,,,1,,,0,0,0,0,1,0,0,1554904784336,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,45,4,yellow,circle,,1,,,1,,,0,1,0,0,0,0,0,1554904786911,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,46,4,yellow,circle,,1,,,0,,,1,0,1,0,0,0,0,1554904789523,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,47,4,darkorange,circle,,1,,,1,,,1,0,0,1,1,0,0,1554904792098,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,48,4,blue,circle,,1,,,1,,,1,0,0,1,1,0,0,1554904794672,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,49,4,white,triangle,,1,,,1,,,0,0,0,0,1,0,0,1554904797255,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,50,4,blue,triangle,,1,,,1,,,0,1,0,0,0,0,0,1554904799830,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,51,4,red,triangle,,1,,,1,,,1,0,0,1,1,0,0,1554904802416,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,52,4,yellow,square,,1,,,1,,,0,0,0,0,1,0,0,1554904804991,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,53,4,green,square,,1,,,1,,,0,0,0,0,1,0,0,1554904807566,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,54,4,blue,square,,1,,,1,,,1,0,0,1,1,0,0,1554904810149,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,55,4,yellow,circle,,1,,,1,,,0,0,0,0,1,0,0,1554904812729,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,56,4,darkorange,star,,1,,,1,,,0,0,1,0,0,0,0,1554904815312,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,57,4,red,triangle,,1,,,0,,,1,0,0,0,1,0,0,1554904817905,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,58,4,green,square,,1,,,1,,,0,0,0,0,1,0,0,1554904820485,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,59,4,red,square,,1,,,0,,,1,1,0,0,0,0,0,1554904823074,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,60,4,green,triangle,,1,,,1,,,0,1,0,0,0,0,0,1554904825649,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,61,4,white,circle,,1,,,1,,,0,0,0,0,1,0,0,1554904828220,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,fc2,2,2,62,4,red,square,,1,,,0,,,1,0,1,0,0,0,0,1554904830824,no,1,,,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,1,4,white,circle,sounds/B.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904843708,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,2,4,green,circle,sounds/C.wav,1,0,1,,1,1,,0,0,,1,1,1,1554904847322,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,3,7,green,circle,sounds/C.wav,1,1,1,,1,0,,1,1,,1,1,1,1554904850947,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,4,1,green,circle,sounds/E.wav,1,0,1,,1,0,,1,1,,1,1,1,1554904854563,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,5,4,dimgray,circle,sounds/P.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904858145,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,6,5,red,circle,sounds/P.wav,1,1,1,,1,0,,0,0,,1,1,1,1554904861753,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,7,2,darkorange,circle,sounds/V.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904865353,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,8,2,darkorange,circle,sounds/V.wav,1,1,1,,1,1,,1,1,,1,1,1,1554904868978,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,9,4,red,circle,sounds/T.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904872571,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,10,7,darkorange,circle,sounds/P.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904876165,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,11,0,white,circle,sounds/B.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904879758,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,12,7,dimgray,circle,sounds/E.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904883349,no,0,0,0,I arbejde
