id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,position_score,sound_target,sound_response,position_target,figure_tested,timestamp,simulate,occupation,sound_score,position_tested,position_response,figure_response,sound_tested,color_tested,color_target,color_response,color_score,figure_target
hyane,female,21,training_transfer,pretest,fcs1,3,1,35,4,darkorange,star,sounds/E.wav,1,,0,0,,1,1555073988563,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,36,4,yellow,star,sounds/D.wav,1,,0,0,,1,1555073992158,no,Studerende,1,0,,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,37,4,green,square,sounds/D.wav,1,,1,1,,1,1555073995762,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,38,4,blue,star,sounds/P.wav,1,,0,0,,1,1555073999351,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,39,4,darkorange,square,sounds/E.wav,1,,0,0,,1,1555074002937,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,40,4,dimgray,star,sounds/C.wav,1,,0,0,,1,1555074006523,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,41,4,dimgray,triangle,sounds/C.wav,1,,1,1,,1,1555074010129,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,42,4,darkorange,star,sounds/C.wav,1,,1,1,,1,1555074013746,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,43,4,darkorange,star,sounds/P.wav,1,,0,0,,1,1555074017363,no,Studerende,1,0,,1,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,44,4,dimgray,circle,sounds/P.wav,1,,1,1,,1,1555074020966,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,45,4,white,star,sounds/P.wav,1,,1,1,,1,1555074024571,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,46,4,darkorange,square,sounds/B.wav,1,,0,0,,1,1555074028167,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,47,4,white,star,sounds/T.wav,1,,0,0,,1,1555074031752,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,48,4,green,circle,sounds/E.wav,1,,0,0,,1,1555074035337,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,49,4,yellow,circle,sounds/G.wav,1,,0,0,,1,1555074038945,no,Studerende,1,0,,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,50,4,darkorange,square,sounds/D.wav,1,,0,0,,1,1555074042538,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,51,4,darkorange,square,sounds/D.wav,1,,1,1,,1,1555074046159,no,Studerende,1,0,,1,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,52,4,darkorange,star,sounds/P.wav,1,,0,0,,1,1555074049764,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,53,4,dimgray,star,sounds/C.wav,0,,0,0,,1,1555074053346,no,Studerende,1,0,,0,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,54,4,white,triangle,sounds/T.wav,1,,0,0,,1,1555074056931,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,55,4,white,circle,sounds/C.wav,1,,0,0,,1,1555074060525,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,56,4,white,circle,sounds/C.wav,0,,1,0,,1,1555074064143,no,Studerende,0,0,,0,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,57,4,blue,star,sounds/T.wav,1,,0,0,,1,1555074067737,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,58,4,red,triangle,sounds/B.wav,1,,0,0,,1,1555074071322,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,59,4,blue,square,sounds/G.wav,1,,0,0,,1,1555074074908,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,60,4,blue,star,sounds/V.wav,1,,0,0,,1,1555074078505,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,61,4,blue,star,sounds/E.wav,0,,0,0,,1,1555074082109,no,Studerende,1,0,,0,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,1,2,blue,star,sounds/D.wav,1,1,0,0,0,1,1555074101620,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,2,6,blue,circle,sounds/V.wav,1,1,0,0,0,1,1555074105249,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,3,5,yellow,square,sounds/E.wav,1,1,0,0,0,1,1555074108842,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,4,5,blue,circle,sounds/T.wav,1,1,0,0,1,1,1555074112447,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,5,4,blue,circle,sounds/D.wav,1,1,0,0,0,1,1555074115991,no,Studerende,1,1,0,1,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,6,5,yellow,star,sounds/B.wav,1,1,0,0,0,1,1555074119596,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,7,5,dimgray,triangle,sounds/B.wav,1,1,1,1,1,1,1555074123227,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,8,6,yellow,triangle,sounds/D.wav,0,1,0,0,0,1,1555074126818,no,Studerende,1,1,0,0,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,9,3,yellow,star,sounds/P.wav,1,1,0,0,0,1,1555074130431,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,10,0,darkorange,triangle,sounds/B.wav,1,1,0,0,0,1,1555074134036,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,11,8,white,circle,sounds/T.wav,1,1,0,0,0,1,1555074137638,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,12,8,blue,circle,sounds/D.wav,1,1,0,0,1,1,1555074141252,no,Studerende,1,1,1,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,13,2,red,circle,sounds/D.wav,1,1,1,0,0,1,1555074144866,no,Studerende,0,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,14,0,red,square,sounds/P.wav,1,1,0,0,0,1,1555074148503,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,15,3,green,triangle,sounds/P.wav,1,1,1,1,0,1,1555074152108,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,16,1,red,star,sounds/C.wav,1,1,0,0,0,1,1555074155698,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,17,7,darkorange,star,sounds/D.wav,1,1,0,0,0,1,1555074159306,no,Studerende,1,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,18,4,white,circle,sounds/T.wav,1,1,0,0,0,1,1555074162920,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,19,0,dimgray,circle,sounds/G.wav,1,1,0,0,0,1,1555074166522,no,Studerende,1,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,20,0,green,star,sounds/C.wav,1,1,0,0,1,1,1555074170144,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,21,0,green,square,sounds/G.wav,1,1,0,0,1,1,1555074173752,no,Studerende,1,1,1,0,1,1,1,0,0,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,22,6,green,star,sounds/G.wav,1,1,1,0,0,1,1555074177360,no,Studerende,0,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,23,3,yellow,circle,sounds/P.wav,1,1,0,0,0,1,1555074180942,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,24,3,darkorange,square,sounds/V.wav,1,1,0,0,1,1,1555074184556,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,25,8,darkorange,triangle,sounds/P.wav,1,1,0,0,0,1,1555074188187,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,26,8,dimgray,circle,sounds/T.wav,1,1,0,0,1,1,1555074191792,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,27,8,green,star,sounds/E.wav,1,1,0,0,1,1,1555074195394,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,28,2,green,star,sounds/C.wav,1,1,0,0,0,1,1555074198931,no,Studerende,1,1,0,1,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,29,7,darkorange,star,sounds/C.wav,0,1,1,1,0,1,1555074202534,no,Studerende,1,1,0,0,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,30,8,yellow,square,sounds/C.wav,1,1,1,1,0,1,1555074206165,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,31,7,yellow,star,sounds/E.wav,1,1,0,0,0,1,1555074209768,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,32,7,darkorange,circle,sounds/T.wav,1,1,0,0,1,1,1555074213384,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,33,8,red,triangle,sounds/T.wav,1,1,1,1,0,1,1555074217007,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,34,4,blue,square,sounds/T.wav,1,1,1,1,0,1,1555074220612,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,35,4,blue,circle,sounds/B.wav,1,1,0,0,1,1,1555074224144,no,Studerende,1,1,1,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,36,5,red,star,sounds/E.wav,1,1,0,0,0,1,1555074227734,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,37,1,red,circle,sounds/C.wav,1,1,0,0,0,1,1555074231340,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,38,6,blue,circle,sounds/C.wav,1,1,1,1,0,1,1555074234887,no,Studerende,1,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,39,2,yellow,star,sounds/C.wav,1,1,1,1,0,1,1555074238497,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,40,8,red,star,sounds/E.wav,1,1,0,0,0,1,1555074242114,no,Studerende,1,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,41,1,green,circle,sounds/T.wav,1,1,0,0,0,1,1555074245710,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,42,4,white,circle,sounds/T.wav,1,1,1,1,0,1,1555074249243,no,Studerende,1,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,43,7,yellow,square,sounds/C.wav,1,1,0,0,0,1,1555074252830,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,44,7,green,triangle,sounds/C.wav,1,1,1,1,1,1,1555074256360,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,45,8,dimgray,circle,sounds/B.wav,1,1,0,0,0,1,1555074259950,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,46,8,green,square,sounds/P.wav,1,1,0,0,1,1,1555074263547,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,47,5,darkorange,circle,sounds/V.wav,1,1,0,0,0,1,1555074267137,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,48,3,white,star,sounds/V.wav,1,1,1,1,0,1,1555074270762,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,49,7,dimgray,circle,sounds/B.wav,1,1,0,0,0,1,1555074274358,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,50,6,red,circle,sounds/C.wav,1,1,0,0,0,1,1555074277952,no,Studerende,1,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,51,1,red,square,sounds/C.wav,1,1,1,1,0,1,1555074281569,no,Studerende,1,1,0,0,1,1,1,0,0,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,52,7,yellow,square,sounds/T.wav,0,1,0,0,0,1,1555074285179,no,Studerende,1,1,0,0,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,53,8,dimgray,star,sounds/E.wav,1,1,0,0,0,1,1555074288764,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,54,8,darkorange,square,sounds/C.wav,1,1,0,0,1,1,1555074292393,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,55,8,yellow,square,sounds/D.wav,0,1,0,0,1,1,1555074295997,no,Studerende,1,1,1,0,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,56,1,blue,star,sounds/P.wav,1,1,0,0,0,1,1555074299587,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,57,1,blue,square,sounds/C.wav,0,1,0,0,1,1,1555074303118,no,Studerende,1,1,1,1,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,58,8,white,square,sounds/B.wav,0,1,0,0,0,1,1555074306708,no,Studerende,1,1,0,0,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pcfs12,4,1,59,0,white,triangle,sounds/T.wav,1,1,0,0,0,1,1555074310307,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,60,6,dimgray,square,sounds/T.wav,1,1,1,1,0,1,1555074313918,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,pcfs12,4,1,61,2,dimgray,circle,sounds/P.wav,1,1,0,0,0,1,1555074317552,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,training,ps2,2,2,1,4,white,circle,sounds/D.wav,,1,0,0,0,0,1555074366600,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,2,4,white,circle,sounds/G.wav,,1,0,0,0,0,1555074369171,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,3,4,white,circle,sounds/C.wav,,0,0,0,1,0,1555074371740,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,4,1,white,circle,sounds/T.wav,,1,0,0,0,0,1555074374308,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,5,4,white,circle,sounds/T.wav,,0,0,1,1,0,1555074376888,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,6,5,white,circle,sounds/C.wav,,1,0,0,0,0,1555074379477,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,7,4,white,circle,sounds/D.wav,,0,0,0,1,0,1555074382043,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,8,2,white,circle,sounds/E.wav,,1,0,0,0,0,1555074384615,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,9,6,white,circle,sounds/D.wav,,1,1,1,0,0,1555074387207,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/T.wav,,1,0,0,0,0,1555074389784,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,11,7,white,circle,sounds/D.wav,,1,1,0,0,0,1555074392350,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,12,8,white,circle,sounds/D.wav,,0,0,0,1,0,1555074394919,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/D.wav,,1,1,1,0,0,1555074397496,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,14,6,white,circle,sounds/G.wav,,1,0,0,0,0,1555074400071,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,15,3,white,circle,sounds/V.wav,,1,0,0,0,0,1555074402640,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,16,4,white,circle,sounds/C.wav,,1,0,0,0,0,1555074405209,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,17,5,white,circle,sounds/V.wav,,1,1,1,0,0,1555074407798,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,18,5,white,circle,sounds/P.wav,,0,0,0,0,0,1555074410416,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,19,7,white,circle,sounds/V.wav,,1,1,1,0,0,1555074413017,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,20,5,white,circle,sounds/G.wav,,1,0,0,1,0,1555074415609,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,21,6,white,circle,sounds/D.wav,,1,0,0,0,0,1555074418181,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,22,0,white,circle,sounds/T.wav,,1,0,1,0,0,1555074420761,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,23,3,white,circle,sounds/D.wav,,1,1,1,0,0,1555074423361,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,24,8,white,circle,sounds/V.wav,,1,0,0,0,0,1555074425950,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,25,1,white,circle,sounds/C.wav,,1,0,0,0,0,1555074428519,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/V.wav,,1,1,1,0,0,1555074431105,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,27,6,white,circle,sounds/B.wav,,1,0,0,0,0,1555074433671,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,28,4,white,circle,sounds/D.wav,,1,0,0,1,0,1555074436249,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,29,6,white,circle,sounds/B.wav,,0,1,1,1,0,1555074438850,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,30,2,white,circle,sounds/G.wav,,1,0,0,0,0,1555074441440,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,31,3,white,circle,sounds/G.wav,,0,0,1,0,0,1555074444063,no,Studerende,0,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/G.wav,,1,1,1,0,0,1555074446665,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,33,4,white,circle,sounds/E.wav,,1,0,0,0,0,1555074449247,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,34,0,white,circle,sounds/T.wav,,1,0,0,0,0,1555074451814,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,35,4,white,circle,sounds/G.wav,,1,0,0,1,0,1555074454410,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/D.wav,,1,0,0,0,0,1555074456999,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,37,6,white,circle,sounds/C.wav,,1,0,0,0,0,1555074459568,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,38,5,white,circle,sounds/T.wav,,1,0,0,0,0,1555074462137,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,39,0,white,circle,sounds/E.wav,,1,0,0,0,0,1555074464703,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,40,6,white,circle,sounds/P.wav,,1,0,0,0,0,1555074467272,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,41,0,white,circle,sounds/G.wav,,1,0,0,1,0,1555074469864,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/V.wav,,1,0,0,0,0,1555074472441,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,43,2,white,circle,sounds/D.wav,,1,0,0,0,0,1555074475010,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,44,0,white,circle,sounds/V.wav,,1,1,1,0,0,1555074477587,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,45,2,white,circle,sounds/G.wav,,0,0,0,1,0,1555074480162,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,46,5,white,circle,sounds/V.wav,,1,1,1,0,0,1555074482754,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,47,6,white,circle,sounds/E.wav,,1,0,0,0,0,1555074485329,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,48,0,white,circle,sounds/T.wav,,1,0,0,0,0,1555074487900,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,49,2,white,circle,sounds/E.wav,,1,1,0,0,0,1555074490469,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,50,1,white,circle,sounds/E.wav,,1,0,1,0,0,1555074493070,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,51,5,white,circle,sounds/G.wav,,1,0,0,0,0,1555074495653,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,52,7,white,circle,sounds/B.wav,,1,0,0,0,0,1555074498220,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,53,5,white,circle,sounds/D.wav,,1,0,0,1,0,1555074500808,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,54,2,white,circle,sounds/B.wav,,1,1,1,0,0,1555074503415,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,55,7,white,circle,sounds/E.wav,,1,0,1,0,0,1555074506006,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,56,2,white,circle,sounds/D.wav,,1,0,0,1,0,1555074508590,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,57,3,white,circle,sounds/E.wav,,1,1,0,0,0,1555074511161,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,58,2,white,circle,sounds/D.wav,,0,1,0,1,0,1555074513729,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,59,3,white,circle,sounds/V.wav,,0,0,0,1,0,1555074516296,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,60,5,white,circle,sounds/T.wav,,1,0,1,0,0,1555074518888,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,61,2,white,circle,sounds/D.wav,,1,0,0,0,0,1555074521483,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,62,5,white,circle,sounds/G.wav,,1,0,0,1,0,1555074524093,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,1,8,white,circle,sounds/B.wav,,1,0,0,0,0,1555074553851,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,2,4,white,circle,sounds/D.wav,,1,0,0,0,0,1555074556434,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,3,6,white,circle,sounds/D.wav,,1,0,0,0,0,1555074559003,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,4,4,white,circle,sounds/P.wav,,1,0,0,1,0,1555074561598,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,5,8,white,circle,sounds/T.wav,,1,0,0,0,0,1555074564189,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,6,1,white,circle,sounds/V.wav,,1,0,0,0,0,1555074566755,no,Studerende,1,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,7,8,white,circle,sounds/B.wav,,0,0,1,1,0,1555074569353,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,8,7,white,circle,sounds/T.wav,,1,0,1,0,0,1555074571939,no,Studerende,0,1,0,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,9,8,white,circle,sounds/V.wav,,1,0,0,1,0,1555074574552,no,Studerende,1,1,1,,1,0,,,,
hyane,female,21,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/P.wav,,1,0,0,0,0,1555074577144,no,Studerende,1,1,0,,1,0,,,,
