id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,sound_tested,position_score,figure_score,figure_target,position_target,color_tested,timestamp,figure_response,sound_score,sound_response,color_target,sound_target,position_response,occupation,figure_tested,color_response,position_tested,color_score
bogfinke,male,24,training_train,posttest,pcs1,3,1,46,2,yellow,circle,sounds/G.wav,no,1,1,,,0,1,1554896847881,,0,1,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,47,8,darkorange,circle,sounds/G.wav,no,1,1,,,0,1,1554896851492,,0,0,0,1,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,48,6,yellow,circle,sounds/G.wav,no,1,1,,,0,1,1554896855096,,0,0,0,1,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,49,6,yellow,circle,sounds/C.wav,no,1,0,,,1,1,1554896858696,,1,0,1,0,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,50,3,dimgray,circle,sounds/B.wav,no,1,1,,,0,1,1554896862298,,1,0,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,51,4,dimgray,circle,sounds/B.wav,no,1,1,,,0,1,1554896865897,,0,0,1,1,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,52,2,white,circle,sounds/B.wav,no,1,1,,,0,1,1554896869530,,1,1,0,1,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,53,2,yellow,circle,sounds/D.wav,no,1,0,,,1,1,1554896873148,,0,1,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,54,7,green,circle,sounds/E.wav,no,1,0,,,0,1,1554896876764,,1,0,0,0,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,55,8,yellow,circle,sounds/C.wav,no,1,0,,,0,1,1554896880384,,1,0,0,0,1,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,56,0,red,circle,sounds/D.wav,no,1,1,,,0,1,1554896884015,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,57,4,blue,circle,sounds/T.wav,no,1,1,,,0,1,1554896887635,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,58,4,blue,circle,sounds/G.wav,no,1,0,,,1,1,1554896891251,,0,1,1,0,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,59,1,blue,circle,sounds/B.wav,no,1,1,,,0,1,1554896894851,,1,0,1,0,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,60,8,red,circle,sounds/P.wav,no,1,1,,,0,1,1554896898466,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,61,1,red,circle,sounds/D.wav,no,1,1,,,0,1,1554896902084,,0,1,1,0,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,1,4,darkorange,circle,sounds/T.wav,no,1,,1,0,,1,1554896987113,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,2,4,white,triangle,sounds/V.wav,no,1,,1,0,,1,1554896990729,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,3,4,white,circle,sounds/V.wav,no,1,,1,0,,1,1554896994346,0,0,0,1,1,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,4,4,dimgray,square,sounds/P.wav,no,1,,1,0,,1,1554896997963,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,5,4,white,square,sounds/V.wav,no,1,,1,1,,1,1554897001579,1,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,6,4,dimgray,square,sounds/E.wav,no,1,,0,1,,1,1554897005196,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,7,4,yellow,circle,sounds/V.wav,no,1,,1,0,,1,1554897008813,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,8,4,green,triangle,sounds/E.wav,no,1,,1,0,,1,1554897012429,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,9,4,yellow,triangle,sounds/P.wav,no,1,,0,1,,1,1554897016049,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,10,4,yellow,circle,sounds/P.wav,no,1,,1,0,,1,1554897019648,0,0,0,1,1,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,11,4,yellow,triangle,sounds/T.wav,no,1,,1,0,,1,1554897023250,0,1,0,1,0,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,12,4,dimgray,square,sounds/D.wav,no,1,,1,0,,1,1554897026867,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,13,4,dimgray,star,sounds/B.wav,no,1,,1,0,,1,1554897030484,0,1,0,1,0,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,14,4,blue,square,sounds/E.wav,no,1,,1,0,,1,1554897034100,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,15,4,red,circle,sounds/C.wav,no,1,,1,0,,1,1554897037699,0,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,16,4,blue,triangle,sounds/V.wav,no,1,,1,0,,1,1554897041302,0,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,17,4,red,triangle,sounds/G.wav,no,1,,0,1,,1,1554897044898,0,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,18,4,darkorange,star,sounds/E.wav,no,1,,1,0,,1,1554897048503,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,19,4,white,circle,sounds/V.wav,no,1,,0,0,,1,1554897052117,1,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,20,4,blue,circle,sounds/E.wav,no,1,,0,1,,1,1554897055736,0,0,1,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,21,4,blue,triangle,sounds/E.wav,no,1,,1,0,,1,1554897059335,0,1,1,1,1,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,22,4,red,star,sounds/E.wav,no,1,,1,0,,1,1554897062952,0,1,1,0,1,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,23,4,green,square,sounds/T.wav,no,1,,1,0,,1,1554897066569,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,24,4,green,triangle,sounds/V.wav,no,1,,1,0,,1,1554897070186,0,0,1,1,0,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,25,4,blue,circle,sounds/T.wav,no,1,,1,0,,1,1554897073805,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,26,4,dimgray,square,sounds/T.wav,no,1,,1,0,,1,1554897077422,0,1,1,0,1,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,27,4,red,square,sounds/V.wav,no,1,,0,1,,1,1554897081038,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,28,4,red,triangle,sounds/G.wav,no,1,,0,0,,1,1554897084655,1,1,0,1,0,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,29,4,red,star,sounds/G.wav,no,1,,1,0,,1,1554897088272,0,0,0,1,1,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,30,4,blue,square,sounds/G.wav,no,1,,1,0,,1,1554897091888,0,0,0,0,1,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,31,4,yellow,circle,sounds/B.wav,no,1,,1,0,,1,1554897095508,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,32,4,yellow,triangle,sounds/T.wav,no,1,,1,0,,1,1554897099125,0,0,1,1,0,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,33,4,white,circle,sounds/V.wav,no,1,,1,0,,1,1554897102741,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,34,4,blue,circle,sounds/B.wav,no,1,,0,1,,1,1554897106358,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,35,4,blue,star,sounds/V.wav,no,1,,1,0,,1,1554897109957,0,1,0,1,0,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,36,4,white,star,sounds/V.wav,no,1,,0,1,,1,1554897113577,0,1,1,0,1,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,37,4,green,square,sounds/B.wav,no,1,,1,0,,1,1554897117193,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,38,4,green,square,sounds/D.wav,no,1,,0,1,,1,1554897120810,0,1,0,1,0,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,39,4,yellow,square,sounds/E.wav,no,1,,1,1,,1,1554897124421,1,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,40,4,yellow,circle,sounds/E.wav,no,1,,1,0,,1,1554897128026,0,0,0,1,1,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,41,4,white,star,sounds/V.wav,no,1,,0,0,,1,1554897131640,1,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,42,4,blue,circle,sounds/C.wav,no,1,,1,0,,1,1554897135245,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,43,4,yellow,triangle,sounds/V.wav,no,1,,1,0,,1,1554897138861,0,0,1,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,44,4,blue,square,sounds/V.wav,no,1,,0,0,,1,1554897142478,1,0,0,0,1,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,45,4,darkorange,triangle,sounds/T.wav,no,1,,1,0,,1,1554897146063,0,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,46,4,dimgray,triangle,sounds/T.wav,no,1,,0,1,,1,1554897149680,0,0,0,0,1,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,47,4,white,star,sounds/P.wav,no,1,,1,0,,1,1554897153296,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,48,4,red,star,sounds/T.wav,no,1,,0,1,,1,1554897156930,0,0,1,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,49,4,red,star,sounds/B.wav,no,1,,1,1,,1,1554897160547,1,1,0,1,0,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,50,4,darkorange,circle,sounds/C.wav,no,1,,1,0,,1,1554897164164,0,0,1,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,51,4,darkorange,triangle,sounds/C.wav,no,1,,1,0,,1,1554897167780,0,0,0,1,1,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,52,4,dimgray,square,sounds/T.wav,no,1,,1,0,,1,1554897171400,0,1,0,0,0,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fcs1,3,1,53,4,white,star,sounds/E.wav,no,1,,1,0,,1,1554897174999,0,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,54,4,red,triangle,sounds/E.wav,no,1,,0,0,,1,1554897178616,1,0,0,0,1,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,55,4,darkorange,square,sounds/E.wav,no,1,,1,0,,1,1554897182233,0,1,1,0,1,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,56,4,red,square,sounds/P.wav,no,1,,1,1,,1,1554897185849,1,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,57,4,white,triangle,sounds/C.wav,no,1,,1,0,,1,1554897189451,0,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,58,4,blue,circle,sounds/D.wav,no,1,,0,0,,1,1554897193068,1,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,59,4,yellow,circle,sounds/P.wav,no,1,,1,1,,1,1554897196684,1,1,0,0,0,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,60,4,yellow,square,sounds/V.wav,no,1,,1,0,,1,1554897200301,0,0,1,1,0,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fcs1,3,1,61,4,darkorange,triangle,sounds/V.wav,no,1,,1,0,,1,1554897203918,0,0,0,0,1,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,1,7,white,square,sounds/C.wav,no,1,0,1,0,0,1,1554897211155,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,2,7,white,triangle,sounds/C.wav,no,1,0,1,0,1,1,1554897214754,0,0,0,1,1,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,3,3,green,circle,sounds/B.wav,no,1,1,1,0,0,1,1554897218371,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,4,2,green,circle,sounds/P.wav,no,1,1,1,1,0,1,1554897221987,1,0,1,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,5,8,yellow,star,sounds/P.wav,no,1,1,1,0,0,1,1554897225604,0,0,0,0,1,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,6,5,green,circle,sounds/B.wav,no,1,1,1,0,0,1,1554897229221,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,7,7,darkorange,circle,sounds/E.wav,no,1,0,0,1,0,1,1554897232838,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,8,2,red,triangle,sounds/V.wav,no,1,1,1,0,0,1,1554897236457,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,9,0,yellow,square,sounds/B.wav,no,1,1,1,0,0,1,1554897240056,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,10,0,white,triangle,sounds/V.wav,no,1,0,1,0,1,1,1554897243655,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,11,5,dimgray,circle,sounds/B.wav,no,1,0,0,0,0,1,1554897247275,1,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,12,3,dimgray,triangle,sounds/P.wav,no,1,1,1,0,0,1,1554897250889,0,0,1,1,0,0,Ledig,1,1,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,13,4,yellow,square,sounds/P.wav,no,1,0,1,0,0,1,1554897254503,0,0,0,0,1,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,14,4,yellow,star,sounds/P.wav,no,1,0,1,0,1,1,1554897258108,0,1,1,1,1,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,15,7,darkorange,triangle,sounds/V.wav,no,1,1,1,0,0,1,1554897261707,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,16,7,green,star,sounds/T.wav,no,1,1,1,0,1,1,1554897265318,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,17,2,green,star,sounds/B.wav,no,1,1,0,1,0,1,1554897268923,0,1,0,1,0,0,Ledig,1,1,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,18,5,yellow,triangle,sounds/B.wav,no,1,1,0,0,0,1,1554897272528,1,0,0,0,1,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,19,5,red,circle,sounds/T.wav,no,1,0,1,0,1,1,1554897276144,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,20,1,darkorange,triangle,sounds/C.wav,no,1,1,1,0,0,1,1554897279761,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,21,7,blue,triangle,sounds/T.wav,no,1,1,1,1,0,1,1554897283360,1,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,22,1,white,triangle,sounds/T.wav,no,1,1,0,1,0,1,1554897286994,0,1,1,0,1,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,23,7,blue,square,sounds/V.wav,no,1,0,1,0,0,1,1554897290614,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,24,7,green,square,sounds/P.wav,no,1,0,0,1,1,1,1554897294213,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,25,0,blue,star,sounds/P.wav,no,1,1,1,0,0,1,1554897297813,0,0,0,0,1,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,26,0,blue,square,sounds/D.wav,no,1,0,1,0,1,1,1554897301397,0,1,0,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,27,5,red,star,sounds/C.wav,no,1,1,1,0,0,1,1554897305014,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,28,7,darkorange,square,sounds/B.wav,no,1,0,1,0,0,1,1554897308631,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,29,3,blue,triangle,sounds/T.wav,no,1,1,0,0,0,1,1554897312247,1,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,30,1,dimgray,triangle,sounds/T.wav,no,1,1,0,1,0,1,1554897315864,0,1,1,0,1,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,31,1,dimgray,triangle,sounds/T.wav,no,1,0,1,1,1,1,1554897319466,1,1,1,1,1,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,32,5,white,circle,sounds/G.wav,no,1,0,1,0,0,1,1554897323065,0,1,0,0,0,1,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,33,6,white,triangle,sounds/C.wav,no,1,0,1,0,0,1,1554897326682,0,1,0,1,0,1,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,34,6,white,circle,sounds/E.wav,no,1,0,0,0,1,1,1554897330299,1,1,0,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,35,4,green,square,sounds/C.wav,no,1,1,1,0,0,1,1554897333901,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,36,1,blue,star,sounds/C.wav,no,1,1,1,0,0,1,1554897337517,0,1,1,0,1,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,37,1,white,star,sounds/T.wav,no,1,0,0,1,1,1,1554897341149,0,0,1,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,38,8,white,triangle,sounds/T.wav,no,1,1,1,0,0,1,1554897344768,0,0,0,1,1,0,Ledig,1,1,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,39,3,white,triangle,sounds/D.wav,no,1,1,0,1,0,1,1554897348385,0,0,1,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,40,3,dimgray,star,sounds/E.wav,no,1,0,0,0,1,1,1554897352001,1,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,41,3,blue,star,sounds/D.wav,no,1,0,0,1,1,1,1554897355618,0,0,1,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,42,7,blue,triangle,sounds/B.wav,no,1,0,1,0,0,1,1554897359235,0,1,0,1,0,1,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,43,1,white,star,sounds/C.wav,no,1,1,1,0,0,1,1554897362854,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,44,0,blue,star,sounds/B.wav,no,1,1,0,1,0,1,1554897366471,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,45,6,darkorange,circle,sounds/C.wav,no,1,0,1,0,0,1,1554897370088,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,46,0,yellow,square,sounds/C.wav,no,1,1,1,0,0,1,1554897373704,0,0,0,0,1,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,47,2,white,triangle,sounds/P.wav,no,1,1,1,0,0,1,1554897377321,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,48,5,green,star,sounds/B.wav,no,1,1,1,0,0,1,1554897380938,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,49,5,green,star,sounds/D.wav,no,1,1,1,1,1,1,1554897384499,1,0,1,1,0,1,Ledig,1,1,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,50,0,red,triangle,sounds/T.wav,no,1,0,1,0,0,1,1554897388107,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,51,5,yellow,circle,sounds/T.wav,no,1,1,1,0,0,1,1554897391724,0,1,1,0,1,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,52,4,red,circle,sounds/B.wav,no,1,0,0,1,0,1,1554897395358,0,1,0,0,0,1,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,53,5,green,square,sounds/E.wav,no,1,1,1,0,0,1,1554897398975,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,54,6,red,star,sounds/T.wav,no,1,1,1,0,0,1,1554897402591,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,55,2,yellow,square,sounds/T.wav,no,1,1,1,0,0,1,1554897406190,0,0,0,0,1,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,56,7,yellow,circle,sounds/E.wav,no,1,0,1,0,0,1,1554897409793,0,1,0,1,0,1,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,57,4,dimgray,circle,sounds/G.wav,no,1,0,1,1,0,1,1554897413427,1,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,posttest,pcfs12,4,1,58,4,dimgray,star,sounds/V.wav,no,1,0,1,0,1,1,1554897417043,0,0,1,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,59,1,darkorange,circle,sounds/V.wav,no,1,1,1,0,0,1,1554897420659,0,0,0,0,1,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,60,3,yellow,star,sounds/G.wav,no,1,1,1,0,0,1,1554897424277,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,posttest,pcfs12,4,1,61,3,green,circle,sounds/C.wav,no,1,0,1,0,1,1,1554897427890,0,1,0,0,0,0,Ledig,1,1,1,0
