id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,figure_tested,color_target,sound_score,color_score,simulate,position_score,position_response,occupation,color_response,color_tested,figure_target,timestamp,sound_tested,sound_target,sound_response,position_tested,position_target,figure_score
Koalabjørn,male,29,training_transfer,practice,p1,1,1,1,0,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884222041,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,2,4,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884224591,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,3,5,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884227141,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,4,2,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884229691,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,5,0,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884232242,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,6,0,white,circle,,,0,,,,no,0,0,Studerende,,0,,1554884234808,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,7,0,white,circle,,,0,,,,no,0,0,Studerende,,0,,1554884237358,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,8,5,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884239908,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,9,6,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884242458,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,10,4,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884245008,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,11,3,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884247558,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,12,3,white,circle,,,0,,,,no,0,0,Studerende,,0,,1554884250126,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,13,3,white,circle,,,0,,,,no,1,1,Studerende,,0,,1554884252692,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,14,6,white,circle,,,0,,,,no,0,1,Studerende,,0,,1554884255259,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,15,6,white,circle,,,0,,,,no,1,1,Studerende,,0,,1554884257825,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,16,1,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884260375,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,17,7,white,circle,,,0,,,,no,0,1,Studerende,,0,,1554884262942,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,18,3,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884265492,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,19,8,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884268060,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,20,1,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884270626,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,21,4,white,circle,,,0,,,,no,0,1,Studerende,,0,,1554884273193,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,22,4,white,circle,,,0,,,,no,1,1,Studerende,,0,,1554884275760,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,23,7,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884278309,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,24,4,white,circle,,,0,,,,no,0,1,Studerende,,0,,1554884280876,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,25,8,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884283443,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,26,8,white,circle,,,0,,,,no,1,1,Studerende,,0,,1554884286010,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,27,2,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884288560,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,28,4,white,circle,,,0,,,,no,0,1,Studerende,,0,,1554884291126,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,29,4,white,circle,,,0,,,,no,1,1,Studerende,,0,,1554884293693,0,,,1,1,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,30,2,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884296243,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,p1,1,1,31,0,white,circle,,,0,,,,no,1,0,Studerende,,0,,1554884298793,0,,,1,0,
Koalabjørn,male,29,training_transfer,practice,f2,1,2,1,4,white,triangle,,0,1,,,,no,,,Studerende,,0,0,1554884334061,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,2,4,white,circle,,0,1,,,,no,,,Studerende,,0,0,1554884336612,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,3,4,white,square,,0,1,,,,no,,,Studerende,,0,0,1554884339162,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,4,4,white,triangle,,1,1,,,,no,,,Studerende,,0,0,1554884341728,0,,,0,,0
Koalabjørn,male,29,training_transfer,practice,f2,1,2,5,4,white,star,,0,1,,,,no,,,Studerende,,0,0,1554884344278,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,6,4,white,square,,0,1,,,,no,,,Studerende,,0,0,1554884346828,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,7,4,white,square,,0,1,,,,no,,,Studerende,,0,0,1554884349378,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,8,4,white,square,,0,1,,,,no,,,Studerende,,0,1,1554884351928,0,,,0,,0
Koalabjørn,male,29,training_transfer,practice,f2,1,2,9,4,white,square,,0,1,,,,no,,,Studerende,,0,1,1554884354479,0,,,0,,0
Koalabjørn,male,29,training_transfer,practice,f2,1,2,10,4,white,triangle,,0,1,,,,no,,,Studerende,,0,0,1554884357029,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,11,4,white,square,,1,1,,,,no,,,Studerende,,0,1,1554884359595,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,12,4,white,circle,,0,1,,,,no,,,Studerende,,0,0,1554884362145,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,13,4,white,square,,0,1,,,,no,,,Studerende,,0,1,1554884364695,0,,,0,,0
Koalabjørn,male,29,training_transfer,practice,f2,1,2,14,4,white,square,,0,1,,,,no,,,Studerende,,0,0,1554884367245,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,15,4,white,square,,1,1,,,,no,,,Studerende,,0,1,1554884369812,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,16,4,white,star,,0,1,,,,no,,,Studerende,,0,0,1554884372363,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,17,4,white,square,,1,1,,,,no,,,Studerende,,0,1,1554884374929,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,18,4,white,circle,,0,1,,,,no,,,Studerende,,0,0,1554884377479,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,19,4,white,square,,1,1,,,,no,,,Studerende,,0,1,1554884380046,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,20,4,white,triangle,,0,1,,,,no,,,Studerende,,0,0,1554884382596,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,21,4,white,triangle,,1,1,,,,no,,,Studerende,,0,0,1554884385162,0,,,0,,0
Koalabjørn,male,29,training_transfer,practice,f2,1,2,22,4,white,square,,0,1,,,,no,,,Studerende,,0,0,1554884387712,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,23,4,white,star,,0,1,,,,no,,,Studerende,,0,0,1554884390263,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,24,4,white,square,,1,1,,,,no,,,Studerende,,0,1,1554884392829,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,25,4,white,triangle,,0,1,,,,no,,,Studerende,,0,0,1554884395381,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,26,4,white,triangle,,0,1,,,,no,,,Studerende,,0,0,1554884397930,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,27,4,white,star,,1,1,,,,no,,,Studerende,,0,0,1554884400496,0,,,0,,0
Koalabjørn,male,29,training_transfer,practice,f2,1,2,28,4,white,square,,0,1,,,,no,,,Studerende,,0,0,1554884403046,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,29,4,white,square,,0,1,,,,no,,,Studerende,,0,0,1554884405596,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,30,4,white,triangle,,0,1,,,,no,,,Studerende,,0,0,1554884408147,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,31,4,white,triangle,,0,1,,,,no,,,Studerende,,0,0,1554884410697,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,f2,1,2,32,4,white,circle,,0,1,,,,no,,,Studerende,,0,0,1554884413247,0,,,0,,1
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,1,4,darkorange,circle,sounds\C.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884428481,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,2,4,white,circle,sounds\G.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884431031,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,3,4,darkorange,circle,sounds\E.wav,,0,1,0,0,no,,,Studerende,0,1,,1554884433598,1,0,1,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,4,4,yellow,circle,sounds\E.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884436148,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,5,4,white,circle,sounds\B.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884438697,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,6,4,green,circle,sounds\C.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884441249,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,7,4,dimgray,circle,sounds\B.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884443815,1,1,1,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,8,4,blue,circle,sounds\T.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884446365,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,9,4,dimgray,circle,sounds\E.wav,,0,1,1,0,no,,,Studerende,0,1,,1554884448915,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,10,4,blue,circle,sounds\P.wav,,0,1,1,0,no,,,Studerende,0,1,,1554884451465,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,11,4,red,circle,sounds\D.wav,,0,0,1,0,no,,,Studerende,1,1,,1554884454031,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,12,4,darkorange,circle,sounds\E.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884456581,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,13,4,blue,circle,sounds\D.wav,,0,0,0,0,no,,,Studerende,1,1,,1554884459149,1,1,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,14,4,red,circle,sounds\E.wav,,0,0,0,1,no,,,Studerende,0,1,,1554884461699,1,1,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,15,4,blue,circle,sounds\G.wav,,0,1,1,0,no,,,Studerende,0,1,,1554884464249,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,16,4,green,circle,sounds\E.wav,,0,0,0,1,no,,,Studerende,0,1,,1554884466799,1,1,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,17,4,red,circle,sounds\T.wav,,0,0,0,1,no,,,Studerende,0,1,,1554884469365,1,0,1,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,18,4,dimgray,circle,sounds\E.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884471932,1,1,1,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,19,4,blue,circle,sounds\E.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884474482,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,20,4,green,circle,sounds\E.wav,,0,0,0,0,no,,,Studerende,1,1,,1554884477049,1,1,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,21,4,red,circle,sounds\T.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884479600,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,22,4,red,circle,sounds\P.wav,,0,0,1,0,no,,,Studerende,1,1,,1554884482166,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,23,4,blue,circle,sounds\C.wav,,0,0,1,0,no,,,Studerende,1,1,,1554884484732,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,24,4,white,circle,sounds\C.wav,,0,0,0,1,no,,,Studerende,0,1,,1554884487299,1,0,1,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,25,4,blue,circle,sounds\P.wav,,0,1,1,0,no,,,Studerende,0,1,,1554884489849,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,26,4,blue,circle,sounds\C.wav,,0,0,0,1,no,,,Studerende,0,1,,1554884492399,1,1,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,27,4,white,circle,sounds\E.wav,,0,0,0,1,no,,,Studerende,0,1,,1554884494966,1,0,1,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,28,4,dimgray,circle,sounds\B.wav,,0,0,1,1,no,,,Studerende,0,1,,1554884497517,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,29,4,white,circle,sounds\C.wav,,0,1,1,0,no,,,Studerende,0,1,,1554884500067,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,30,4,dimgray,circle,sounds\B.wav,,0,1,0,0,no,,,Studerende,0,1,,1554884502616,1,1,0,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,31,4,green,circle,sounds\D.wav,,0,0,0,1,no,,,Studerende,0,1,,1554884505183,1,0,1,0,,
Koalabjørn,male,29,training_transfer,practice,sc2,2,2,32,4,dimgray,circle,sounds\C.wav,,0,1,1,1,no,,,Studerende,1,1,,1554884507749,1,0,0,0,,
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,1,7,yellow,circle,sounds\V.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884523384,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,2,3,yellow,triangle,sounds\V.wav,0,1,1,1,0,no,1,0,Studerende,0,1,0,1554884526950,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,3,6,dimgray,triangle,sounds\E.wav,0,1,0,1,1,no,1,0,Studerende,0,1,1,1554884530501,1,0,0,1,0,0
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,4,8,blue,circle,sounds\E.wav,0,1,0,0,1,no,1,0,Studerende,0,1,0,1554884534051,1,1,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,5,8,white,triangle,sounds\T.wav,0,1,0,1,1,no,0,0,Studerende,0,1,0,1554884537601,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,6,8,green,square,sounds\C.wav,0,1,0,1,1,no,0,0,Studerende,0,1,0,1554884541151,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,7,3,green,square,sounds\B.wav,1,1,1,1,0,no,1,0,Studerende,0,1,1,1554884544717,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,8,6,green,star,sounds\P.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554884548285,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,9,2,blue,star,sounds\P.wav,0,1,0,1,1,no,1,0,Studerende,0,1,1,1554884551851,1,1,1,1,0,0
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,10,2,dimgray,star,sounds\V.wav,0,1,0,1,1,no,0,0,Studerende,0,1,1,1554884555401,1,0,0,1,1,0
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,11,5,darkorange,circle,sounds\V.wav,0,1,0,0,0,no,1,0,Studerende,1,1,0,1554884558968,1,1,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,12,5,red,circle,sounds\B.wav,0,1,0,1,1,no,0,0,Studerende,0,1,1,1554884562518,1,0,0,1,1,0
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,13,1,white,star,sounds\T.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884566069,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,14,2,white,triangle,sounds\E.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554884569635,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,15,8,white,square,sounds\T.wav,0,1,1,1,0,no,1,0,Studerende,0,1,0,1554884573185,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,16,0,red,star,sounds\P.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884576735,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,17,6,darkorange,circle,sounds\T.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884580285,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,18,6,yellow,circle,sounds\D.wav,1,1,0,1,1,no,0,0,Studerende,0,1,1,1554884583852,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,19,2,white,square,sounds\D.wav,0,1,0,0,1,no,0,1,Studerende,0,1,0,1554884587419,1,1,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,20,2,white,circle,sounds\E.wav,0,1,1,1,1,no,0,0,Studerende,1,1,0,1554884590986,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,21,5,blue,star,sounds\E.wav,0,1,0,0,1,no,1,0,Studerende,0,1,0,1554884594536,1,1,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,22,4,green,star,sounds\P.wav,1,1,0,1,1,no,1,0,Studerende,0,1,1,1554884598103,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,23,5,darkorange,square,sounds\V.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884601653,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,24,5,darkorange,star,sounds\T.wav,1,1,1,1,1,no,0,0,Studerende,1,1,0,1554884605236,1,0,0,1,1,0
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,25,2,green,square,sounds\T.wav,0,1,0,0,1,no,1,0,Studerende,0,1,0,1554884608787,1,1,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,26,6,darkorange,circle,sounds\T.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884612353,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,27,6,dimgray,square,sounds\V.wav,0,1,0,1,1,no,0,0,Studerende,0,1,0,1554884615904,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,28,8,green,circle,sounds\G.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884619454,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,29,2,darkorange,circle,sounds\P.wav,1,1,0,1,1,no,1,0,Studerende,0,1,1,1554884623020,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,30,1,blue,star,sounds\B.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554884626570,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,practice,pcfs1,4,1,31,6,blue,square,sounds\V.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554884630137,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,1,3,dimgray,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884646971,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,2,6,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884649521,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,3,2,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884652071,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,4,1,green,circle,,,0,0,,0,no,1,0,Studerende,1,1,,1554884654638,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,5,1,white,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884657188,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,6,1,white,circle,,,0,0,,0,no,0,0,Studerende,1,1,,1554884659754,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,7,5,white,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554884662321,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,8,1,dimgray,circle,,,0,0,,0,no,0,0,Studerende,1,1,,1554884664888,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,9,3,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884667438,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,10,3,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884669989,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,11,4,red,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884672539,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,12,6,yellow,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884675089,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,13,2,red,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554884677655,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,14,3,white,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884680205,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,15,0,red,circle,,,0,1,,0,no,1,0,Studerende,0,1,,1554884682755,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,16,3,green,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554884685338,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,17,0,red,circle,,,0,1,,0,no,0,0,Studerende,0,1,,1554884687889,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,18,2,green,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554884690456,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,19,8,white,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884693006,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,20,7,yellow,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884695556,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,21,8,white,circle,,,0,1,,1,no,0,0,Studerende,1,1,,1554884698122,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,22,1,yellow,circle,,,0,1,,0,no,0,1,Studerende,0,1,,1554884700689,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,23,8,dimgray,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554884703240,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,24,2,blue,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884705790,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,25,7,blue,circle,,,0,0,,0,no,1,0,Studerende,1,1,,1554884708356,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,26,2,red,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554884710906,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,27,5,blue,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554884713473,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,28,1,white,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884716023,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,29,5,blue,circle,,,0,1,,1,no,0,0,Studerende,1,1,,1554884718589,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,30,0,red,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884721140,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,31,1,red,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884723690,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,32,6,red,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554884726257,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,33,1,yellow,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554884728807,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,34,2,green,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884731356,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,35,3,red,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884733907,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,36,2,white,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554884736457,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,37,7,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884739007,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,38,1,dimgray,circle,,,0,0,,1,no,0,1,Studerende,0,1,,1554884741574,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,39,7,green,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554884744124,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,40,1,blue,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554884746674,0,,,1,1,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,41,2,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554884749224,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,42,5,blue,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554884751790,0,,,1,0,
Koalabjørn,male,29,training_transfer,pretest,pc2,2,2,43,3,darkorange,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554884754357,0,,,1,0,
