id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_target,color_target,position_tested,color_score,sound_score,sound_tested,figure_tested,occupation,position_target,color_tested,figure_score,figure_target,sound_response,position_score,simulate,position_response,color_response,figure_response
Emu,female,19,training_train,posttest,pcs1,3,1,61,1,white,circle,sounds/C.wav,1554814375116,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,fcs1,3,1,1,4,green,square,sounds/E.wav,1554814390325,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,2,4,dimgray,triangle,sounds/D.wav,1554814393916,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,3,4,red,square,sounds/G.wav,1554814397509,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,4,4,yellow,triangle,sounds/B.wav,1554814401103,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,5,4,blue,triangle,sounds/E.wav,1554814404708,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,6,4,blue,square,sounds/D.wav,1554814408307,0,1,0,0,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,7,4,green,square,sounds/D.wav,1554814411909,1,0,0,1,0,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,8,4,yellow,triangle,sounds/P.wav,1554814415508,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,9,4,yellow,circle,sounds/V.wav,1554814419125,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,10,4,dimgray,square,sounds/C.wav,1554814422710,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,11,4,white,circle,sounds/D.wav,1554814426303,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,12,4,red,triangle,sounds/D.wav,1554814429896,1,0,0,1,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,13,4,red,square,sounds/B.wav,1554814433504,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,14,4,blue,circle,sounds/V.wav,1554814437101,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,15,4,blue,circle,sounds/V.wav,1554814440732,1,1,0,1,0,1,1,Studerende,,1,1,1,0,,no,,1,1
Emu,female,19,training_train,posttest,fcs1,3,1,16,4,red,square,sounds/P.wav,1554814444320,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,17,4,red,square,sounds/P.wav,1554814447936,1,1,0,1,0,1,1,Studerende,,1,1,1,0,,no,,1,1
Emu,female,19,training_train,posttest,fcs1,3,1,18,4,white,triangle,sounds/T.wav,1554814451524,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,19,4,white,star,sounds/B.wav,1554814455126,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,20,4,white,triangle,sounds/G.wav,1554814458739,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,21,4,dimgray,square,sounds/E.wav,1554814462336,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,22,4,darkorange,star,sounds/V.wav,1554814465926,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,23,4,blue,circle,sounds/V.wav,1554814469523,1,0,0,1,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,24,4,yellow,circle,sounds/B.wav,1554814473135,0,0,0,0,1,1,1,Studerende,,1,1,1,0,,no,,1,1
Emu,female,19,training_train,posttest,fcs1,3,1,25,4,white,star,sounds/C.wav,1554814476721,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,26,4,yellow,star,sounds/T.wav,1554814480323,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,27,4,dimgray,square,sounds/G.wav,1554814483910,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,28,4,dimgray,square,sounds/P.wav,1554814487530,0,1,0,1,1,1,1,Studerende,,1,1,1,0,,no,,1,1
Emu,female,19,training_train,posttest,fcs1,3,1,29,4,dimgray,circle,sounds/P.wav,1554814491138,1,1,0,1,0,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,30,4,white,square,sounds/P.wav,1554814494731,1,0,0,1,0,1,1,Studerende,,1,0,0,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,31,4,green,square,sounds/D.wav,1554814498325,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,32,4,yellow,circle,sounds/E.wav,1554814501909,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,33,4,red,star,sounds/V.wav,1554814505500,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,34,4,white,triangle,sounds/V.wav,1554814509090,1,0,0,1,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,35,4,dimgray,star,sounds/T.wav,1554814512687,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,36,4,yellow,square,sounds/E.wav,1554814516280,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,37,4,blue,star,sounds/T.wav,1554814519874,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,38,4,yellow,circle,sounds/V.wav,1554814523467,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,39,4,green,circle,sounds/B.wav,1554814527068,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,40,4,green,triangle,sounds/B.wav,1554814530654,1,1,0,0,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,41,4,darkorange,triangle,sounds/C.wav,1554814534252,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,42,4,darkorange,star,sounds/C.wav,1554814537852,1,1,0,1,0,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,43,4,darkorange,star,sounds/G.wav,1554814541469,0,1,0,1,1,1,1,Studerende,,1,1,1,0,,no,,1,1
Emu,female,19,training_train,posttest,fcs1,3,1,44,4,blue,square,sounds/C.wav,1554814545059,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,45,4,blue,circle,sounds/G.wav,1554814548670,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,46,4,yellow,circle,sounds/P.wav,1554814552269,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,47,4,blue,star,sounds/P.wav,1554814555866,1,0,0,0,0,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,48,4,yellow,square,sounds/D.wav,1554814559465,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,49,4,red,square,sounds/D.wav,1554814563067,1,0,0,1,0,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,50,4,red,star,sounds/T.wav,1554814566678,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,posttest,fcs1,3,1,51,4,darkorange,square,sounds/V.wav,1554814570276,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,52,4,darkorange,square,sounds/V.wav,1554814573894,1,1,0,1,0,1,1,Studerende,,1,1,1,0,,no,,1,1
Emu,female,19,training_train,posttest,fcs1,3,1,53,4,red,triangle,sounds/D.wav,1554814577478,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,54,4,dimgray,circle,sounds/B.wav,1554814581086,0,0,0,1,0,1,1,Studerende,,1,1,0,1,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,55,4,white,square,sounds/B.wav,1554814584697,1,0,0,1,1,1,1,Studerende,,1,1,0,1,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,56,4,green,circle,sounds/C.wav,1554814588290,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,57,4,yellow,circle,sounds/P.wav,1554814591895,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,posttest,fcs1,3,1,58,4,white,square,sounds/P.wav,1554814595494,1,0,0,1,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,59,4,dimgray,triangle,sounds/G.wav,1554814599088,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,60,4,darkorange,star,sounds/C.wav,1554814602678,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,fcs1,3,1,61,4,white,triangle,sounds/T.wav,1554814606272,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,1,5,yellow,square,sounds/C.wav,1554814632310,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,2,8,dimgray,star,sounds/P.wav,1554814635900,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,3,1,dimgray,star,sounds/P.wav,1554814639528,1,1,1,1,0,1,1,Studerende,0,1,1,1,0,1,no,0,1,1
Emu,female,19,training_train,posttest,pcfs12,4,1,4,1,dimgray,square,sounds/P.wav,1554814643134,1,1,1,1,0,1,1,Studerende,1,1,1,0,0,0,no,0,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,5,8,white,square,sounds/G.wav,1554814646742,0,0,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,posttest,pcfs12,4,1,6,7,white,square,sounds/C.wav,1554814650361,0,1,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,1,1
Emu,female,19,training_train,posttest,pcfs12,4,1,7,5,blue,star,sounds/B.wav,1554814653949,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,8,6,white,square,sounds/E.wav,1554814657545,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,9,6,darkorange,circle,sounds/P.wav,1554814661137,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,0,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,10,3,yellow,square,sounds/C.wav,1554814664732,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,11,4,yellow,circle,sounds/P.wav,1554814668334,0,1,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,12,5,yellow,triangle,sounds/T.wav,1554814671928,0,1,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,13,3,red,triangle,sounds/G.wav,1554814675524,0,0,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,posttest,pcfs12,4,1,14,1,white,circle,sounds/G.wav,1554814679120,1,0,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,15,7,blue,triangle,sounds/E.wav,1554814682711,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,16,7,red,square,sounds/T.wav,1554814686307,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,0,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,17,6,white,star,sounds/T.wav,1554814689918,1,0,1,1,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,18,5,dimgray,triangle,sounds/T.wav,1554814693508,1,0,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,19,7,dimgray,circle,sounds/E.wav,1554814697113,0,1,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,20,2,yellow,square,sounds/B.wav,1554814700712,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,21,2,darkorange,circle,sounds/P.wav,1554814704306,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,0,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,22,2,red,triangle,sounds/T.wav,1554814707905,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,23,6,blue,star,sounds/V.wav,1554814711489,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,24,6,blue,star,sounds/T.wav,1554814715118,0,1,1,1,1,1,1,Studerende,1,1,1,1,0,0,no,0,1,1
Emu,female,19,training_train,posttest,pcfs12,4,1,25,3,white,circle,sounds/T.wav,1554814718734,1,0,1,1,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,26,5,darkorange,circle,sounds/G.wav,1554814722322,0,0,1,1,1,1,1,Studerende,0,1,0,1,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,27,7,white,circle,sounds/V.wav,1554814725939,0,0,1,0,1,1,1,Studerende,0,1,1,1,0,1,no,0,1,1
Emu,female,19,training_train,posttest,pcfs12,4,1,28,7,red,triangle,sounds/B.wav,1554814729524,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,0,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,29,6,dimgray,triangle,sounds/B.wav,1554814733137,1,0,1,1,1,1,1,Studerende,0,1,0,1,1,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,30,8,yellow,star,sounds/P.wav,1554814736725,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,31,5,red,circle,sounds/P.wav,1554814740341,1,0,1,1,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,32,8,red,square,sounds/V.wav,1554814743929,0,1,1,0,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,33,4,yellow,square,sounds/C.wav,1554814747534,0,0,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,posttest,pcfs12,4,1,34,0,red,square,sounds/V.wav,1554814751133,0,0,1,1,1,1,1,Studerende,0,1,0,1,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,35,0,darkorange,circle,sounds/V.wav,1554814754732,1,0,1,1,1,1,1,Studerende,1,1,1,0,1,0,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,36,5,dimgray,circle,sounds/T.wav,1554814758317,0,0,1,1,1,1,1,Studerende,0,1,0,1,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,37,8,blue,square,sounds/C.wav,1554814761911,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,38,5,blue,triangle,sounds/D.wav,1554814765527,0,1,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,39,6,dimgray,circle,sounds/D.wav,1554814769121,1,0,1,1,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,40,6,blue,square,sounds/C.wav,1554814772705,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,0,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,41,5,white,star,sounds/C.wav,1554814776299,1,0,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,42,5,red,circle,sounds/B.wav,1554814779904,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,43,1,yellow,square,sounds/T.wav,1554814783503,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,44,1,white,triangle,sounds/P.wav,1554814787119,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,45,2,white,circle,sounds/P.wav,1554814790730,1,1,1,0,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,46,8,white,circle,sounds/P.wav,1554814794324,1,1,1,0,1,1,1,Studerende,0,1,0,1,1,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,47,7,green,square,sounds/V.wav,1554814797908,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,48,6,yellow,star,sounds/P.wav,1554814801502,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,49,2,blue,square,sounds/D.wav,1554814805095,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,50,4,blue,star,sounds/G.wav,1554814808697,0,1,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,51,4,red,star,sounds/T.wav,1554814812308,0,0,1,1,1,1,1,Studerende,1,1,0,1,0,1,no,1,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,52,8,yellow,triangle,sounds/V.wav,1554814815907,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,53,4,blue,triangle,sounds/E.wav,1554814819518,0,0,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,posttest,pcfs12,4,1,54,4,blue,circle,sounds/E.wav,1554814823141,1,1,1,1,0,1,1,Studerende,1,1,1,0,0,1,no,1,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,55,4,darkorange,square,sounds/E.wav,1554814826760,1,0,1,1,0,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,56,2,dimgray,triangle,sounds/B.wav,1554814830345,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,57,0,red,star,sounds/C.wav,1554814833938,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,58,0,dimgray,circle,sounds/D.wav,1554814837555,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,posttest,pcfs12,4,1,59,8,dimgray,star,sounds/V.wav,1554814841183,0,1,1,1,1,1,1,Studerende,0,1,0,0,0,1,no,0,1,1
Emu,female,19,training_train,posttest,pcfs12,4,1,60,3,dimgray,star,sounds/T.wav,1554814844775,0,1,1,1,1,1,1,Studerende,0,1,0,1,0,1,no,0,1,0
Emu,female,19,training_train,posttest,pcfs12,4,1,61,4,darkorange,circle,sounds/E.wav,1554814848360,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
