id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_response,sound_response,color_tested,position_tested,color_score,figure_tested,timestamp,position_score,occupation,figure_response,color_response,figure_target,figure_score,sound_target,color_target,position_target,sound_tested,sound_score,simulate
Leopard,male,23,training_train,posttest,fc2,2,2,34,4,white,square,,,,1,0,1,1,1555400994233,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,35,4,green,square,,,,1,0,0,1,1555400996783,,Studerende,0,0,0,1,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,36,4,white,square,,,,1,0,1,1,1555400999367,,Studerende,1,1,1,1,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,37,4,red,triangle,,,,1,0,1,1,1555401001917,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,38,4,red,star,,,,1,0,1,1,1555401004467,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,39,4,blue,star,,,,1,0,1,1,1555401007033,,Studerende,1,0,0,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,40,4,red,triangle,,,,1,0,1,1,1555401009600,,Studerende,0,1,0,1,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,41,4,white,star,,,,1,0,1,1,1555401012167,,Studerende,1,0,1,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,42,4,green,triangle,,,,1,0,1,1,1555401014717,,Studerende,0,0,1,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,43,4,red,square,,,,1,0,1,1,1555401017268,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,44,4,dimgray,star,,,,1,0,1,1,1555401019818,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,45,4,red,square,,,,1,0,0,1,1555401022367,,Studerende,0,0,1,0,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,46,4,red,triangle,,,,1,0,1,1,1555401024917,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,47,4,white,star,,,,1,0,1,1,1555401027467,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,48,4,blue,triangle,,,,1,0,1,1,1555401030017,,Studerende,0,0,1,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,49,4,dimgray,square,,,,1,0,1,1,1555401032567,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,50,4,white,star,,,,1,0,1,1,1555401035118,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,51,4,blue,square,,,,1,0,1,1,1555401037668,,Studerende,0,0,1,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,52,4,white,star,,,,1,0,0,1,1555401040218,,Studerende,0,0,1,0,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,53,4,blue,circle,,,,1,0,0,1,1555401042768,,Studerende,0,0,0,1,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,54,4,dimgray,star,,,,1,0,1,1,1555401045318,,Studerende,0,0,1,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,55,4,blue,triangle,,,,1,0,0,1,1555401047868,,Studerende,0,0,0,1,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,56,4,green,star,,,,1,0,1,1,1555401050417,,Studerende,0,0,1,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,57,4,darkorange,circle,,,,1,0,1,1,1555401052968,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,58,4,yellow,star,,,,1,0,1,1,1555401055518,,Studerende,0,0,1,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,59,4,red,triangle,,,,1,0,1,1,1555401058068,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,60,4,blue,star,,,,1,0,1,1,1555401060618,,Studerende,0,0,1,0,,0,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,61,4,red,circle,,,,1,0,0,1,1555401063168,,Studerende,0,0,0,1,,1,,0,,no
Leopard,male,23,training_train,posttest,fc2,2,2,62,4,red,square,,,,1,0,1,1,1555401065718,,Studerende,0,0,0,1,,0,,0,,no
Leopard,male,23,training_train,posttest,pcs1,3,1,1,5,red,circle,sounds\P.wav,0,0,1,1,1,0,1555401076319,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,2,1,red,circle,sounds\P.wav,0,1,1,1,1,0,1555401079902,1,Studerende,,1,,,1,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,3,1,blue,circle,sounds\B.wav,1,0,1,1,1,0,1555401083468,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,4,5,white,circle,sounds\T.wav,0,0,1,1,1,0,1555401087019,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,5,4,white,circle,sounds\T.wav,0,1,1,1,1,0,1555401090602,1,Studerende,,1,,,1,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,6,8,dimgray,circle,sounds\B.wav,0,0,1,1,1,0,1555401094152,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,7,1,dimgray,circle,sounds\T.wav,0,0,1,1,1,0,1555401097719,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,8,1,red,circle,sounds\P.wav,1,0,1,1,1,0,1555401101285,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,9,4,yellow,circle,sounds\G.wav,0,0,1,1,1,0,1555401104836,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,10,3,yellow,circle,sounds\G.wav,0,0,1,1,1,0,1555401108403,1,Studerende,,1,,,1,1,0,1,0,no
Leopard,male,23,training_train,posttest,pcs1,3,1,11,3,red,circle,sounds\B.wav,1,0,1,1,1,0,1555401111969,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,12,4,green,circle,sounds\D.wav,0,0,1,1,1,0,1555401115519,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,13,2,blue,circle,sounds\P.wav,0,0,1,1,1,0,1555401119069,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,14,6,dimgray,circle,sounds\P.wav,0,0,1,1,1,0,1555401122620,1,Studerende,,0,,,1,0,0,1,0,no
Leopard,male,23,training_train,posttest,pcs1,3,1,15,6,yellow,circle,sounds\D.wav,1,0,1,1,1,0,1555401126187,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,16,6,dimgray,circle,sounds\C.wav,1,0,1,1,1,0,1555401129753,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,17,1,green,circle,sounds\C.wav,0,1,1,1,1,0,1555401133319,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,18,7,blue,circle,sounds\G.wav,0,0,1,1,1,0,1555401136870,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,19,6,red,circle,sounds\D.wav,0,0,1,1,1,0,1555401140420,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,20,6,blue,circle,sounds\V.wav,1,0,1,1,1,0,1555401143987,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,21,0,dimgray,circle,sounds\D.wav,0,0,1,1,1,0,1555401147537,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,22,0,white,circle,sounds\G.wav,0,0,1,1,1,0,1555401151087,0,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,23,3,green,circle,sounds\G.wav,0,1,1,1,1,0,1555401154653,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,24,5,red,circle,sounds\P.wav,0,0,1,1,1,0,1555401158204,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,25,0,red,circle,sounds\P.wav,0,1,1,1,0,0,1555401161770,1,Studerende,,0,,,1,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,26,4,yellow,circle,sounds\P.wav,0,0,1,1,1,0,1555401165321,1,Studerende,,0,,,1,0,0,1,0,no
Leopard,male,23,training_train,posttest,pcs1,3,1,27,4,yellow,circle,sounds\D.wav,0,0,1,1,0,0,1555401168870,0,Studerende,,0,,,0,1,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,28,3,red,circle,sounds\T.wav,0,0,1,1,1,0,1555401172420,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,29,5,red,circle,sounds\T.wav,0,1,1,1,0,0,1555401175988,1,Studerende,,0,,,1,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,30,6,dimgray,circle,sounds\T.wav,0,0,1,1,1,0,1555401179538,1,Studerende,,0,,,1,0,0,1,0,no
Leopard,male,23,training_train,posttest,pcs1,3,1,31,5,dimgray,circle,sounds\D.wav,0,0,1,1,0,0,1555401183088,1,Studerende,,0,,,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,32,5,green,circle,sounds\C.wav,1,0,1,1,1,0,1555401186654,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,33,2,red,circle,sounds\P.wav,0,0,1,1,1,0,1555401190204,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,34,2,yellow,circle,sounds\G.wav,1,0,1,1,1,0,1555401193771,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,35,7,white,circle,sounds\V.wav,0,0,1,1,1,0,1555401197321,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,36,3,white,circle,sounds\T.wav,0,0,1,1,0,0,1555401200871,1,Studerende,,0,,,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,37,3,yellow,circle,sounds\D.wav,1,0,1,1,1,0,1555401204454,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,38,2,yellow,circle,sounds\V.wav,0,0,1,1,1,0,1555401208021,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,39,5,blue,circle,sounds\T.wav,0,0,1,1,1,0,1555401211572,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,40,2,darkorange,circle,sounds\E.wav,0,0,1,1,1,0,1555401215122,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,41,5,blue,circle,sounds\T.wav,0,0,1,1,1,0,1555401218672,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,42,5,red,circle,sounds\T.wav,1,1,1,1,1,0,1555401222255,1,Studerende,,0,,,1,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,43,5,darkorange,circle,sounds\T.wav,1,1,1,1,1,0,1555401225838,1,Studerende,,0,,,1,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,44,7,green,circle,sounds\C.wav,0,0,1,1,1,0,1555401229389,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,45,0,green,circle,sounds\T.wav,0,1,1,1,0,0,1555401232955,1,Studerende,,0,,,0,1,0,1,0,no
Leopard,male,23,training_train,posttest,pcs1,3,1,46,6,yellow,circle,sounds\C.wav,0,0,1,1,1,0,1555401236513,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,47,4,green,circle,sounds\P.wav,0,0,1,1,1,0,1555401240056,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,48,8,red,circle,sounds\E.wav,0,0,1,1,1,0,1555401243605,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,49,8,blue,circle,sounds\V.wav,0,0,1,1,1,0,1555401247156,0,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,50,6,blue,circle,sounds\P.wav,0,0,1,1,0,0,1555401250706,1,Studerende,,0,,,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,51,0,dimgray,circle,sounds\B.wav,0,0,1,1,1,0,1555401254256,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,52,8,blue,circle,sounds\T.wav,0,0,1,1,1,0,1555401257806,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,53,4,blue,circle,sounds\P.wav,0,0,1,1,1,0,1555401261373,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,54,6,white,circle,sounds\C.wav,0,0,1,1,1,0,1555401264923,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,55,8,blue,circle,sounds\C.wav,0,0,1,1,1,0,1555401268473,1,Studerende,,0,,,1,0,0,1,0,no
Leopard,male,23,training_train,posttest,pcs1,3,1,56,7,blue,circle,sounds\G.wav,0,0,1,1,1,0,1555401272039,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,57,2,yellow,circle,sounds\G.wav,0,0,1,1,1,0,1555401275589,1,Studerende,,0,,,1,0,0,1,0,no
Leopard,male,23,training_train,posttest,pcs1,3,1,58,6,blue,circle,sounds\P.wav,0,0,1,1,1,0,1555401279140,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,59,0,yellow,circle,sounds\P.wav,0,1,1,1,1,0,1555401282707,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,60,3,dimgray,circle,sounds\T.wav,0,0,1,1,1,0,1555401286257,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcs1,3,1,61,3,dimgray,circle,sounds\C.wav,1,0,1,1,1,0,1555401289823,1,Studerende,,1,,,0,1,1,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,1,4,yellow,triangle,sounds\D.wav,,0,1,0,1,1,1555401299357,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,2,4,darkorange,circle,sounds\V.wav,,0,1,0,1,1,1555401302907,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,3,4,green,circle,sounds\C.wav,,0,1,0,1,1,1555401306457,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,4,4,darkorange,circle,sounds\T.wav,,0,1,0,1,1,1555401310023,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,5,4,red,star,sounds\T.wav,,1,1,0,1,1,1555401313591,,Studerende,0,0,0,1,1,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,6,4,dimgray,square,sounds\C.wav,,1,1,0,1,1,1555401317157,,Studerende,0,0,0,1,0,0,,1,0,no
Leopard,male,23,training_train,posttest,fcs1,3,1,7,4,darkorange,star,sounds\P.wav,,0,1,0,1,1,1555401320707,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,8,4,red,star,sounds\V.wav,,0,1,0,1,1,1555401324273,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,9,4,white,circle,sounds\V.wav,,1,1,0,1,1,1555401327840,,Studerende,0,0,0,1,1,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,10,4,darkorange,circle,sounds\V.wav,,1,1,0,0,1,1555401331441,,Studerende,1,1,1,1,1,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,11,4,dimgray,circle,sounds\T.wav,,0,1,0,1,1,1555401335008,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,12,4,dimgray,square,sounds\C.wav,,0,1,0,1,1,1555401338574,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,13,4,darkorange,circle,sounds\G.wav,,0,1,0,1,1,1555401342124,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,14,4,blue,circle,sounds\G.wav,,1,1,0,1,1,1555401345707,,Studerende,1,0,1,1,1,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,15,4,darkorange,star,sounds\E.wav,,0,1,0,1,1,1555401349258,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,16,4,darkorange,square,sounds\E.wav,,1,1,0,0,1,1555401352841,,Studerende,1,0,0,0,1,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,17,4,green,star,sounds\P.wav,,0,1,0,1,1,1555401356392,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,18,4,green,circle,sounds\P.wav,,1,1,0,0,1,1555401359958,,Studerende,0,0,0,1,1,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,19,4,dimgray,star,sounds\V.wav,,0,1,0,1,1,1555401363508,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,20,4,red,triangle,sounds\C.wav,,0,1,0,1,1,1555401367059,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,21,4,red,star,sounds\C.wav,,1,1,0,1,1,1555401370642,,Studerende,0,1,0,1,1,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,22,4,green,circle,sounds\P.wav,,0,1,0,1,1,1555401374192,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,23,4,green,triangle,sounds\G.wav,,0,1,0,0,1,1555401377742,,Studerende,0,0,0,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,24,4,darkorange,circle,sounds\G.wav,,0,1,0,1,1,1555401381292,,Studerende,0,0,0,1,1,0,,1,0,no
Leopard,male,23,training_train,posttest,fcs1,3,1,25,4,green,triangle,sounds\V.wav,,0,1,0,1,1,1555401384843,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,26,4,red,square,sounds\C.wav,,0,1,0,1,1,1555401388392,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,27,4,red,star,sounds\V.wav,,0,1,0,0,1,1555401391943,,Studerende,0,0,0,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,28,4,blue,circle,sounds\G.wav,,0,1,0,1,1,1555401395492,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,29,4,darkorange,star,sounds\P.wav,,0,1,0,1,1,1555401399042,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,30,4,darkorange,star,sounds\C.wav,,0,1,0,1,1,1555401402609,,Studerende,1,1,1,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,31,4,red,triangle,sounds\C.wav,,0,1,0,1,1,1555401406159,,Studerende,0,0,0,1,1,0,,1,0,no
Leopard,male,23,training_train,posttest,fcs1,3,1,32,4,dimgray,triangle,sounds\D.wav,,0,1,0,1,1,1555401409709,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,33,4,dimgray,star,sounds\D.wav,,0,1,0,0,1,1555401413259,,Studerende,0,0,0,1,1,1,,1,0,no
Leopard,male,23,training_train,posttest,fcs1,3,1,34,4,blue,star,sounds\B.wav,,0,1,0,1,1,1555401416809,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,35,4,green,star,sounds\B.wav,,1,1,0,1,1,1555401420377,,Studerende,0,0,1,0,1,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,36,4,dimgray,circle,sounds\B.wav,,1,1,0,1,1,1555401423943,,Studerende,0,0,0,1,1,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,37,4,yellow,square,sounds\E.wav,,0,1,0,1,1,1555401427493,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,38,4,yellow,circle,sounds\E.wav,,1,1,0,0,1,1555401431076,,Studerende,1,0,0,0,1,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,39,4,white,star,sounds\V.wav,,0,1,0,1,1,1555401434626,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,40,4,darkorange,square,sounds\E.wav,,0,1,0,1,1,1555401438177,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,41,4,blue,square,sounds\C.wav,,0,1,0,1,1,1555401441727,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,42,4,green,square,sounds\T.wav,,0,1,0,1,1,1555401445277,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,43,4,darkorange,circle,sounds\V.wav,,0,1,0,1,1,1555401448827,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,44,4,green,square,sounds\C.wav,,0,1,0,1,1,1555401452377,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,45,4,dimgray,square,sounds\G.wav,,0,1,0,1,1,1555401455928,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,46,4,yellow,triangle,sounds\G.wav,,0,1,0,1,1,1555401459477,,Studerende,0,0,0,1,1,0,,1,0,no
Leopard,male,23,training_train,posttest,fcs1,3,1,47,4,red,star,sounds\V.wav,,0,1,0,1,1,1555401463027,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,48,4,red,star,sounds\E.wav,,0,1,0,0,1,1555401466594,,Studerende,1,0,1,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,49,4,red,circle,sounds\T.wav,,0,1,0,1,1,1555401470160,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,50,4,green,triangle,sounds\G.wav,,0,1,0,1,1,1555401473711,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,51,4,red,star,sounds\C.wav,,0,1,0,1,1,1555401477261,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,52,4,red,triangle,sounds\E.wav,,0,1,0,0,1,1555401480811,,Studerende,0,0,0,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,53,4,red,triangle,sounds\G.wav,,0,1,0,0,1,1555401484361,,Studerende,0,0,1,0,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,54,4,dimgray,star,sounds\G.wav,,0,1,0,1,1,1555401487911,,Studerende,0,0,0,1,1,0,,1,0,no
Leopard,male,23,training_train,posttest,fcs1,3,1,55,4,green,triangle,sounds\B.wav,,0,1,0,1,1,1555401491462,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,56,4,red,star,sounds\T.wav,,0,1,0,1,1,1555401495011,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,57,4,red,square,sounds\E.wav,,0,1,0,0,1,1555401498561,,Studerende,0,0,0,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,58,4,darkorange,circle,sounds\G.wav,,0,1,0,1,1,1555401502111,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,59,4,red,star,sounds\B.wav,,0,1,0,1,1,1555401505661,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,60,4,red,circle,sounds\D.wav,,0,1,0,0,1,1555401509212,,Studerende,0,0,0,1,0,1,,1,1,no
Leopard,male,23,training_train,posttest,fcs1,3,1,61,4,dimgray,square,sounds\P.wav,,0,1,0,1,1,1555401512762,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,1,4,red,triangle,sounds\B.wav,0,0,1,1,1,1,1555401519795,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,2,1,red,triangle,sounds\P.wav,0,0,1,1,1,1,1555401523379,1,Studerende,1,1,1,1,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,3,7,red,circle,sounds\P.wav,0,0,1,1,1,1,1555401526946,1,Studerende,0,1,0,1,1,1,0,1,0,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,4,6,yellow,square,sounds\G.wav,0,0,1,1,1,1,1555401530496,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,5,6,red,square,sounds\V.wav,1,0,1,1,1,1,1555401534062,1,Studerende,0,0,1,0,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,6,0,red,triangle,sounds\V.wav,0,1,1,1,1,1,1555401537645,1,Studerende,0,1,0,1,1,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,7,0,yellow,square,sounds\P.wav,1,0,1,1,1,1,1555401541213,1,Studerende,0,0,0,1,0,0,1,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,8,1,yellow,star,sounds\T.wav,0,0,1,1,1,1,1555401544779,1,Studerende,0,1,0,1,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,9,8,yellow,square,sounds\P.wav,0,0,1,1,1,1,1555401548346,1,Studerende,0,1,0,1,0,1,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,10,2,blue,triangle,sounds\B.wav,0,0,1,1,1,1,1555401551896,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,11,4,red,triangle,sounds\C.wav,0,0,1,1,1,1,1555401555446,1,Studerende,0,0,1,0,0,0,0,1,1,no
Leopard,male,23,training_train,posttest,pcfs12,4,1,12,1,white,square,sounds\C.wav,0,1,1,1,1,1,1555401559013,1,Studerende,0,0,0,1,1,0,0,1,1,no
