id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,position_target,figure_tested,timestamp,sound_target,color_tested,sound_response,color_score,figure_target,sound_score,sound_tested,figure_score,simulate,position_response,occupation,color_target,position_score,color_response,position_tested
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,13,0,dimgray,circle,sounds\C.wav,,0,0,1555676207501,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,14,0,yellow,circle,sounds\P.wav,,1,0,1555676211051,0,1,0,1,,1,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,15,4,green,circle,sounds\D.wav,,0,0,1555676214601,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,16,5,red,circle,sounds\V.wav,,0,0,1555676218151,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,17,1,red,circle,sounds\P.wav,,0,0,1555676221701,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,18,1,red,circle,sounds\V.wav,,1,0,1555676225268,0,1,0,1,,1,1,,no,0,Andet,1,0,1,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,19,2,yellow,circle,sounds\P.wav,,0,0,1555676228818,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,20,3,blue,circle,sounds\T.wav,,0,0,1555676232368,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,21,7,darkorange,circle,sounds\E.wav,,0,0,1555676235918,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,22,6,white,circle,sounds\D.wav,,0,0,1555676239468,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,23,6,white,circle,sounds\V.wav,,1,0,1555676243035,0,1,0,0,,1,1,,no,1,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,24,8,dimgray,circle,sounds\C.wav,,0,0,1555676246585,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,25,1,white,circle,sounds\C.wav,,0,0,1555676250152,1,1,1,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,26,8,white,circle,sounds\P.wav,,0,0,1555676253702,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,27,8,darkorange,circle,sounds\D.wav,,1,0,1555676257268,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,28,8,blue,circle,sounds\D.wav,,1,0,1555676260819,1,1,0,1,,0,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,29,4,blue,circle,sounds\D.wav,,0,0,1555676264387,1,1,1,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,30,0,blue,circle,sounds\P.wav,,0,0,1555676267937,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,31,3,green,circle,sounds\C.wav,,0,0,1555676271487,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,32,3,white,circle,sounds\T.wav,,1,0,1555676275053,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,33,6,red,circle,sounds\B.wav,,0,0,1555676278605,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,34,6,white,circle,sounds\T.wav,,1,0,1555676282171,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,35,5,dimgray,circle,sounds\P.wav,,0,0,1555676285721,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,36,5,darkorange,circle,sounds\P.wav,,1,0,1555676289287,1,1,1,1,,1,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,37,5,dimgray,circle,sounds\B.wav,,1,0,1555676292838,0,1,0,1,,1,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,38,0,dimgray,circle,sounds\E.wav,,0,0,1555676296405,0,1,0,1,,1,1,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,39,1,darkorange,circle,sounds\G.wav,,0,0,1555676299955,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,40,7,dimgray,circle,sounds\P.wav,,0,0,1555676303505,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,41,2,white,circle,sounds\P.wav,,0,0,1555676307071,1,1,1,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,42,8,darkorange,circle,sounds\C.wav,,0,0,1555676310622,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,43,0,darkorange,circle,sounds\T.wav,,0,0,1555676314189,0,1,0,1,,1,1,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,44,0,green,circle,sounds\T.wav,,1,0,1555676317738,1,1,0,1,,0,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,45,8,yellow,circle,sounds\T.wav,,0,0,1555676321305,1,1,1,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,46,8,green,circle,sounds\D.wav,,1,0,1555676324855,0,1,0,1,,1,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,47,0,dimgray,circle,sounds\V.wav,,0,0,1555676328406,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,48,0,dimgray,circle,sounds\V.wav,,1,0,1555676331972,1,1,0,0,,0,1,,no,1,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,49,1,yellow,circle,sounds\D.wav,,0,0,1555676335522,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,50,7,green,circle,sounds\B.wav,,0,0,1555676339072,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,51,7,green,circle,sounds\B.wav,,1,0,1555676342639,1,1,0,1,,0,1,,no,0,Andet,1,0,1,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,52,3,green,circle,sounds\V.wav,,0,0,1555676346190,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,53,5,darkorange,circle,sounds\B.wav,,0,0,1555676349739,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,54,1,red,circle,sounds\B.wav,,0,0,1555676353306,1,1,1,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,55,5,blue,circle,sounds\D.wav,,0,0,1555676356856,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,56,8,yellow,circle,sounds\V.wav,,0,0,1555676360406,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,57,2,yellow,circle,sounds\V.wav,,0,0,1555676363974,1,1,1,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,58,5,dimgray,circle,sounds\V.wav,,0,0,1555676367524,1,1,0,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,59,5,red,circle,sounds\C.wav,,1,0,1555676371091,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,60,3,green,circle,sounds\C.wav,,0,0,1555676374643,1,1,0,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,61,7,red,circle,sounds\V.wav,,0,0,1555676378190,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,1,4,blue,star,sounds\T.wav,0,,1,1555676394074,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,2,4,white,star,sounds\G.wav,0,,1,1555676397624,0,1,0,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,3,4,dimgray,triangle,sounds\G.wav,0,,1,1555676401192,1,1,0,0,0,0,1,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,4,4,yellow,circle,sounds\G.wav,0,,1,1555676404741,1,1,0,1,0,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,5,4,white,circle,sounds\T.wav,0,,1,1555676408291,0,1,0,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,6,4,yellow,square,sounds\B.wav,0,,1,1555676411841,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,7,4,white,triangle,sounds\B.wav,0,,1,1555676415409,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,8,4,dimgray,square,sounds\T.wav,0,,1,1555676418959,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,9,4,white,triangle,sounds\E.wav,0,,1,1555676422525,0,1,0,0,0,1,1,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,10,4,white,star,sounds\B.wav,0,,1,1555676426075,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,11,4,blue,circle,sounds\D.wav,0,,1,1555676429625,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,12,4,darkorange,square,sounds\D.wav,0,,1,1555676433192,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,13,4,green,square,sounds\T.wav,0,,1,1555676436742,0,1,0,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,14,4,green,circle,sounds\G.wav,0,,1,1555676440309,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,15,4,red,circle,sounds\G.wav,0,,1,1555676443859,1,1,0,1,1,0,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,16,4,red,star,sounds\T.wav,0,,1,1555676447425,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,17,4,red,triangle,sounds\G.wav,0,,1,1555676450976,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,18,4,white,square,sounds\P.wav,0,,1,1555676454526,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,19,4,white,square,sounds\P.wav,0,,1,1555676458093,1,1,1,0,1,1,1,0,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,20,4,blue,triangle,sounds\D.wav,0,,1,1555676461642,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,21,4,blue,square,sounds\B.wav,0,,1,1555676465210,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,22,4,darkorange,star,sounds\V.wav,0,,1,1555676468760,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,23,4,darkorange,square,sounds\C.wav,0,,1,1555676472327,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,24,4,dimgray,triangle,sounds\C.wav,0,,1,1555676475877,1,1,0,1,0,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,25,4,green,triangle,sounds\E.wav,1,,1,1555676479443,0,1,0,1,1,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,26,4,green,star,sounds\V.wav,0,,1,1555676482993,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,27,4,white,triangle,sounds\P.wav,0,,1,1555676486544,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,28,4,yellow,circle,sounds\P.wav,0,,1,1555676490111,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,29,4,yellow,triangle,sounds\P.wav,0,,1,1555676493661,1,1,0,0,0,0,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,30,4,red,square,sounds\D.wav,0,,1,1555676497210,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,31,4,blue,square,sounds\D.wav,1,,1,1555676500777,1,1,0,1,1,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,32,4,blue,star,sounds\E.wav,0,,1,1555676504328,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,33,4,red,star,sounds\V.wav,1,,1,1555676507894,0,1,0,1,1,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,34,4,blue,star,sounds\P.wav,1,,1,1555676511461,0,1,0,1,1,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,35,4,white,circle,sounds\T.wav,0,,1,1555676515011,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,36,4,white,star,sounds\T.wav,0,,1,1555676518577,1,1,1,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,37,4,yellow,star,sounds\V.wav,0,,1,1555676522128,0,1,0,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,38,4,green,circle,sounds\E.wav,0,,1,1555676525678,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,39,4,yellow,triangle,sounds\E.wav,0,,1,1555676529245,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,40,4,dimgray,star,sounds\G.wav,0,,1,1555676532795,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,41,4,dimgray,square,sounds\E.wav,0,,1,1555676536361,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,42,4,red,star,sounds\D.wav,0,,1,1555676539912,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,43,4,darkorange,square,sounds\B.wav,0,,1,1555676543462,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,44,4,red,square,sounds\B.wav,0,,1,1555676547028,1,1,1,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,45,4,red,triangle,sounds\P.wav,0,,1,1555676550578,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,46,4,yellow,star,sounds\V.wav,0,,1,1555676554128,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,47,4,red,star,sounds\V.wav,0,,1,1555676557696,1,1,1,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,48,4,white,star,sounds\G.wav,0,,1,1555676561246,0,1,0,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,49,4,dimgray,triangle,sounds\V.wav,0,,1,1555676564812,0,1,0,0,0,1,1,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,50,4,blue,circle,sounds\B.wav,0,,1,1555676568362,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,51,4,yellow,square,sounds\C.wav,0,,1,1555676571912,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,52,4,blue,triangle,sounds\E.wav,0,,1,1555676575463,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,53,4,white,circle,sounds\C.wav,0,,1,1555676579013,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,54,4,yellow,square,sounds\V.wav,0,,1,1555676582563,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,55,4,darkorange,circle,sounds\T.wav,0,,1,1555676586113,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,56,4,yellow,square,sounds\B.wav,0,,1,1555676589662,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,57,4,white,circle,sounds\D.wav,0,,1,1555676593213,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,58,4,white,circle,sounds\G.wav,0,,1,1555676596780,0,1,0,1,1,1,1,0,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,59,4,white,star,sounds\D.wav,0,,1,1555676600330,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,60,4,green,star,sounds\D.wav,1,,1,1555676603896,1,1,0,1,1,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fcs1,3,1,61,4,blue,square,sounds\B.wav,0,,1,1555676607446,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,1,3,red,circle,sounds\P.wav,0,0,1,1555676622947,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,2,2,white,square,sounds\B.wav,0,0,1,1555676626497,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,3,2,white,star,sounds\G.wav,0,1,1,1555676630047,0,1,0,0,0,1,1,1,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,4,8,darkorange,triangle,sounds\V.wav,0,0,1,1555676633597,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,5,7,green,circle,sounds\E.wav,0,0,1,1555676637147,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,6,7,white,square,sounds\E.wav,0,1,1,1555676640713,1,1,0,1,0,0,1,1,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,7,7,darkorange,triangle,sounds\E.wav,0,1,1,1555676644264,1,1,0,1,0,0,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,8,3,dimgray,triangle,sounds\P.wav,1,0,1,1555676647831,0,1,0,1,1,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,9,4,red,triangle,sounds\D.wav,0,0,1,1555676651381,0,1,0,1,1,1,1,0,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,10,4,green,circle,sounds\V.wav,0,1,1,1555676654931,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,11,6,red,circle,sounds\B.wav,1,0,1,1555676658497,0,1,0,1,1,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,12,5,red,square,sounds\G.wav,0,0,1,1555676662048,0,1,0,0,0,1,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,13,5,darkorange,square,sounds\D.wav,0,1,1,1555676665615,0,1,0,1,1,1,1,0,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,14,6,yellow,triangle,sounds\E.wav,0,0,1,1555676669165,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,15,1,dimgray,star,sounds\P.wav,0,0,1,1555676672715,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,16,8,dimgray,star,sounds\D.wav,0,0,1,1555676676281,0,1,0,1,1,1,1,0,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,17,7,red,square,sounds\C.wav,0,0,1,1555676679832,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,18,4,yellow,triangle,sounds\B.wav,0,0,1,1555676683382,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,19,2,darkorange,square,sounds\D.wav,0,0,1,1555676686932,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,20,2,darkorange,triangle,sounds\G.wav,0,1,1,1555676690498,0,1,0,0,0,1,1,1,no,1,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,21,6,darkorange,square,sounds\B.wav,0,0,1,1555676694048,0,1,0,0,0,1,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,22,0,green,star,sounds\B.wav,0,0,1,1555676697615,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,23,6,blue,star,sounds\T.wav,0,0,1,1555676701165,0,1,0,1,1,1,1,0,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,24,2,darkorange,triangle,sounds\E.wav,0,0,1,1555676704715,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,25,6,red,star,sounds\E.wav,0,0,1,1555676708282,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,26,6,red,star,sounds\B.wav,0,1,1,1555676711832,0,1,0,0,1,1,1,0,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,27,8,darkorange,triangle,sounds\B.wav,0,0,1,1555676715399,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,28,8,green,triangle,sounds\V.wav,0,1,1,1555676718966,0,1,0,1,1,1,1,0,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,29,1,darkorange,star,sounds\V.wav,0,0,1,1555676722532,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,30,1,red,star,sounds\T.wav,0,1,1,1555676726082,0,1,0,1,1,1,1,0,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,31,3,yellow,square,sounds\B.wav,0,0,1,1555676729632,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,32,1,yellow,triangle,sounds\B.wav,0,0,1,1555676733200,1,1,1,0,0,1,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,33,1,red,square,sounds\T.wav,0,1,1,1555676736751,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,34,7,red,circle,sounds\C.wav,0,0,1,1555676740317,0,1,0,1,0,1,1,1,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,35,2,yellow,circle,sounds\T.wav,0,0,1,1555676743867,0,1,0,1,1,1,1,0,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,36,7,green,star,sounds\T.wav,0,0,1,1555676747434,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,37,2,green,circle,sounds\C.wav,0,0,1,1555676750984,0,1,0,0,0,1,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,38,5,blue,star,sounds\B.wav,0,0,1,1555676754534,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,39,2,yellow,square,sounds\B.wav,0,0,1,1555676758101,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,40,5,darkorange,square,sounds\E.wav,0,0,1,1555676761651,0,1,0,1,1,1,1,0,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,41,5,yellow,circle,sounds\E.wav,0,1,1,1555676765218,1,1,1,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,42,0,yellow,star,sounds\E.wav,0,0,1,1555676768768,1,1,0,0,0,0,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcfs12,4,1,43,8,darkorange,square,sounds\V.wav,0,0,1,1555676772318,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
