id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,position_score,simulate,figure_response,figure_score,sound_tested,color_tested,sound_target,position_target,figure_target,position_response,color_target,sound_response,color_response,sound_score,occupation,figure_tested,color_score,timestamp
Egern,male,23,training_train,posttest,pcs1,3,1,48,4,dimgray,circle,sounds/B.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354572541
Egern,male,23,training_train,posttest,pcs1,3,1,49,1,dimgray,circle,sounds/T.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354576152
Egern,male,23,training_train,posttest,pcs1,3,1,50,0,blue,circle,sounds/V.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354579743
Egern,male,23,training_train,posttest,pcs1,3,1,51,3,red,circle,sounds/E.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354583336
Egern,male,23,training_train,posttest,pcs1,3,1,52,2,green,circle,sounds/T.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354586930
Egern,male,23,training_train,posttest,pcs1,3,1,53,2,green,circle,sounds/T.wav,1,1,no,,,1,1,1,1,,1,1,1,1,1,I arbejde,0,1,1555354590561
Egern,male,23,training_train,posttest,pcs1,3,1,54,2,yellow,circle,sounds/T.wav,1,0,no,,,1,1,1,1,,0,0,1,0,1,I arbejde,0,1,1555354594156
Egern,male,23,training_train,posttest,pcs1,3,1,55,8,white,circle,sounds/P.wav,1,0,no,,,1,1,0,0,,1,0,0,0,1,I arbejde,0,1,1555354597759
Egern,male,23,training_train,posttest,pcs1,3,1,56,1,white,circle,sounds/B.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354601373
Egern,male,23,training_train,posttest,pcs1,3,1,57,8,white,circle,sounds/E.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354604972
Egern,male,23,training_train,posttest,pcs1,3,1,58,8,yellow,circle,sounds/C.wav,1,1,no,,,1,1,0,1,,1,0,0,0,1,I arbejde,0,1,1555354608574
Egern,male,23,training_train,posttest,pcs1,3,1,59,1,yellow,circle,sounds/V.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354612173
Egern,male,23,training_train,posttest,pcs1,3,1,60,0,dimgray,circle,sounds/P.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354615758
Egern,male,23,training_train,posttest,pcs1,3,1,61,0,darkorange,circle,sounds/P.wav,1,1,no,,,1,1,1,1,,1,0,1,0,1,I arbejde,0,1,1555354619386
Egern,male,23,training_train,posttest,fcs1,3,1,1,4,green,triangle,sounds/G.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354641010
Egern,male,23,training_train,posttest,fcs1,3,1,2,4,yellow,circle,sounds/T.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354644598
Egern,male,23,training_train,posttest,fcs1,3,1,3,4,red,square,sounds/D.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354648194
Egern,male,23,training_train,posttest,fcs1,3,1,4,4,blue,square,sounds/V.wav,0,,no,0,0,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354651787
Egern,male,23,training_train,posttest,fcs1,3,1,5,4,blue,triangle,sounds/V.wav,0,,no,0,1,1,1,1,,0,,1,0,1,0,I arbejde,1,1,1555354655404
Egern,male,23,training_train,posttest,fcs1,3,1,6,4,green,star,sounds/P.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354658992
Egern,male,23,training_train,posttest,fcs1,3,1,7,4,green,square,sounds/E.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555354662591
Egern,male,23,training_train,posttest,fcs1,3,1,8,4,red,triangle,sounds/D.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354666175
Egern,male,23,training_train,posttest,fcs1,3,1,9,4,green,square,sounds/D.wav,0,,no,0,1,1,1,1,,0,,0,1,0,1,I arbejde,1,1,1555354669786
Egern,male,23,training_train,posttest,fcs1,3,1,10,4,green,star,sounds/V.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555354673406
Egern,male,23,training_train,posttest,fcs1,3,1,11,4,green,star,sounds/V.wav,0,,no,0,0,1,1,1,,1,,1,1,1,1,I arbejde,1,1,1555354677019
Egern,male,23,training_train,posttest,fcs1,3,1,12,4,yellow,star,sounds/V.wav,0,,no,1,1,1,1,1,,1,,0,1,0,1,I arbejde,1,1,1555354680636
Egern,male,23,training_train,posttest,fcs1,3,1,13,4,darkorange,triangle,sounds/G.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354684227
Egern,male,23,training_train,posttest,fcs1,3,1,14,4,white,triangle,sounds/C.wav,0,,no,1,1,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354687826
Egern,male,23,training_train,posttest,fcs1,3,1,15,4,dimgray,triangle,sounds/G.wav,0,,no,1,1,1,1,0,,1,,0,1,0,0,I arbejde,1,1,1555354691447
Egern,male,23,training_train,posttest,fcs1,3,1,16,4,dimgray,square,sounds/T.wav,0,,no,0,1,1,1,0,,0,,1,0,0,1,I arbejde,1,0,1555354695039
Egern,male,23,training_train,posttest,fcs1,3,1,17,4,red,circle,sounds/C.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354698632
Egern,male,23,training_train,posttest,fcs1,3,1,18,4,darkorange,triangle,sounds/E.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354702223
Egern,male,23,training_train,posttest,fcs1,3,1,19,4,darkorange,square,sounds/T.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555354705831
Egern,male,23,training_train,posttest,fcs1,3,1,20,4,yellow,square,sounds/P.wav,0,,no,0,0,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354709427
Egern,male,23,training_train,posttest,fcs1,3,1,21,4,yellow,star,sounds/C.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555354713040
Egern,male,23,training_train,posttest,fcs1,3,1,22,4,dimgray,circle,sounds/E.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354716631
Egern,male,23,training_train,posttest,fcs1,3,1,23,4,dimgray,circle,sounds/G.wav,0,,no,0,0,1,1,0,,1,,1,0,1,1,I arbejde,1,1,1555354720248
Egern,male,23,training_train,posttest,fcs1,3,1,24,4,dimgray,triangle,sounds/V.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555354723841
Egern,male,23,training_train,posttest,fcs1,3,1,25,4,green,star,sounds/V.wav,0,,no,0,1,1,1,1,,0,,0,1,0,1,I arbejde,1,1,1555354727437
Egern,male,23,training_train,posttest,fcs1,3,1,26,4,green,square,sounds/V.wav,0,,no,0,1,1,1,1,,0,,1,1,1,1,I arbejde,1,1,1555354731057
Egern,male,23,training_train,posttest,fcs1,3,1,27,4,green,triangle,sounds/C.wav,0,,no,0,1,1,1,0,,0,,1,1,1,0,I arbejde,1,1,1555354734676
Egern,male,23,training_train,posttest,fcs1,3,1,28,4,dimgray,triangle,sounds/E.wav,0,,no,1,1,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354738287
Egern,male,23,training_train,posttest,fcs1,3,1,29,4,blue,square,sounds/D.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354741881
Egern,male,23,training_train,posttest,fcs1,3,1,30,4,blue,star,sounds/D.wav,0,,no,0,1,1,1,1,,0,,1,1,1,1,I arbejde,1,1,1555354745500
Egern,male,23,training_train,posttest,fcs1,3,1,31,4,dimgray,circle,sounds/P.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354749085
Egern,male,23,training_train,posttest,fcs1,3,1,32,4,red,triangle,sounds/T.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354752674
Egern,male,23,training_train,posttest,fcs1,3,1,33,4,yellow,triangle,sounds/C.wav,0,,no,1,1,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354756277
Egern,male,23,training_train,posttest,fcs1,3,1,34,4,dimgray,circle,sounds/E.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354759862
Egern,male,23,training_train,posttest,fcs1,3,1,35,4,green,star,sounds/D.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354763455
Egern,male,23,training_train,posttest,fcs1,3,1,36,4,darkorange,square,sounds/E.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354767049
Egern,male,23,training_train,posttest,fcs1,3,1,37,4,red,star,sounds/T.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354770645
Egern,male,23,training_train,posttest,fcs1,3,1,38,4,dimgray,circle,sounds/E.wav,0,,no,0,1,1,1,0,,0,,0,1,0,0,I arbejde,1,1,1555354774247
Egern,male,23,training_train,posttest,fcs1,3,1,39,4,white,square,sounds/G.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354777843
Egern,male,23,training_train,posttest,fcs1,3,1,40,4,yellow,star,sounds/D.wav,0,,no,1,0,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354781457
Egern,male,23,training_train,posttest,fcs1,3,1,41,4,dimgray,star,sounds/D.wav,0,,no,1,1,1,1,1,,1,,0,0,0,0,I arbejde,1,1,1555354785059
Egern,male,23,training_train,posttest,fcs1,3,1,42,4,darkorange,circle,sounds/V.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354788658
Egern,male,23,training_train,posttest,fcs1,3,1,43,4,white,triangle,sounds/V.wav,0,,no,0,1,1,1,1,,0,,0,0,0,0,I arbejde,1,1,1555354792252
Egern,male,23,training_train,posttest,fcs1,3,1,44,4,dimgray,triangle,sounds/V.wav,0,,no,0,0,1,1,1,,1,,0,1,0,1,I arbejde,1,1,1555354795865
Egern,male,23,training_train,posttest,fcs1,3,1,45,4,darkorange,star,sounds/B.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354799453
Egern,male,23,training_train,posttest,fcs1,3,1,46,4,yellow,square,sounds/D.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354803046
Egern,male,23,training_train,posttest,fcs1,3,1,47,4,green,square,sounds/C.wav,0,,no,0,0,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354806637
Egern,male,23,training_train,posttest,fcs1,3,1,48,4,blue,square,sounds/B.wav,0,,no,1,1,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354810256
Egern,male,23,training_train,posttest,fcs1,3,1,49,4,red,triangle,sounds/T.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354813841
Egern,male,23,training_train,posttest,fcs1,3,1,50,4,yellow,triangle,sounds/T.wav,0,,no,1,1,1,1,1,,1,,0,1,0,1,I arbejde,1,1,1555354817452
Egern,male,23,training_train,posttest,fcs1,3,1,51,4,yellow,star,sounds/T.wav,0,,no,0,1,1,1,1,,0,,1,1,1,1,I arbejde,1,1,1555354821080
Egern,male,23,training_train,posttest,fcs1,3,1,52,4,white,circle,sounds/B.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354824671
Egern,male,23,training_train,posttest,fcs1,3,1,53,4,white,star,sounds/P.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555354828279
Egern,male,23,training_train,posttest,fcs1,3,1,54,4,blue,triangle,sounds/B.wav,0,,no,0,1,1,1,0,,0,,0,1,0,0,I arbejde,1,1,1555354831898
Egern,male,23,training_train,posttest,fcs1,3,1,55,4,darkorange,square,sounds/B.wav,0,,no,0,1,1,1,1,,0,,0,1,0,1,I arbejde,1,1,1555354835494
Egern,male,23,training_train,posttest,fcs1,3,1,56,4,darkorange,circle,sounds/D.wav,0,,no,0,1,1,1,0,,0,,1,0,0,1,I arbejde,1,0,1555354839093
Egern,male,23,training_train,posttest,fcs1,3,1,57,4,green,square,sounds/G.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354842687
Egern,male,23,training_train,posttest,fcs1,3,1,58,4,blue,star,sounds/G.wav,0,,no,0,1,1,1,1,,0,,0,1,0,1,I arbejde,1,1,1555354846289
Egern,male,23,training_train,posttest,fcs1,3,1,59,4,red,square,sounds/G.wav,0,,no,0,1,1,1,1,,0,,0,1,0,1,I arbejde,1,1,1555354849885
Egern,male,23,training_train,posttest,fcs1,3,1,60,4,green,star,sounds/P.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555354853482
Egern,male,23,training_train,posttest,fcs1,3,1,61,4,darkorange,star,sounds/C.wav,0,,no,1,1,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555354857086
Egern,male,23,training_train,posttest,pcfs12,4,1,1,6,yellow,star,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555354948423
Egern,male,23,training_train,posttest,pcfs12,4,1,2,0,dimgray,star,sounds/V.wav,1,1,no,1,1,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555354952037
Egern,male,23,training_train,posttest,pcfs12,4,1,3,6,dimgray,triangle,sounds/E.wav,1,0,no,0,1,1,1,0,0,0,1,1,0,0,1,I arbejde,1,0,1555354955647
Egern,male,23,training_train,posttest,pcfs12,4,1,4,7,dimgray,triangle,sounds/E.wav,1,1,no,0,0,1,1,1,0,1,0,1,1,1,1,I arbejde,1,1,1555354959273
Egern,male,23,training_train,posttest,pcfs12,4,1,5,4,yellow,triangle,sounds/D.wav,1,1,no,0,0,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555354962860
Egern,male,23,training_train,posttest,pcfs12,4,1,6,6,blue,square,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,1,0,0,I arbejde,1,1,1555354966474
Egern,male,23,training_train,posttest,pcfs12,4,1,7,2,darkorange,circle,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555354970064
Egern,male,23,training_train,posttest,pcfs12,4,1,8,0,green,triangle,sounds/P.wav,1,1,no,1,0,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555354973664
Egern,male,23,training_train,posttest,pcfs12,4,1,9,0,yellow,square,sounds/V.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,1,1,I arbejde,1,0,1555354977260
Egern,male,23,training_train,posttest,pcfs12,4,1,10,7,dimgray,circle,sounds/V.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555354980853
Egern,male,23,training_train,posttest,pcfs12,4,1,11,6,dimgray,square,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,0,1,I arbejde,1,0,1555354984435
Egern,male,23,training_train,posttest,pcfs12,4,1,12,4,green,star,sounds/D.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555354988029
Egern,male,23,training_train,posttest,pcfs12,4,1,13,7,red,circle,sounds/V.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555354991622
Egern,male,23,training_train,posttest,pcfs12,4,1,14,6,red,square,sounds/T.wav,1,0,no,0,1,1,1,0,0,0,1,1,0,0,1,I arbejde,1,0,1555354995227
Egern,male,23,training_train,posttest,pcfs12,4,1,15,6,red,star,sounds/P.wav,1,1,no,0,1,1,1,0,1,0,1,1,0,1,1,I arbejde,1,1,1555354998858
Egern,male,23,training_train,posttest,pcfs12,4,1,16,0,white,square,sounds/P.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555355002460
Egern,male,23,training_train,posttest,pcfs12,4,1,17,3,white,triangle,sounds/P.wav,1,1,no,0,1,1,1,1,0,0,0,1,1,0,1,I arbejde,1,0,1555355006074
Egern,male,23,training_train,posttest,pcfs12,4,1,18,3,blue,star,sounds/V.wav,1,1,no,0,1,1,1,0,1,0,1,0,0,0,1,I arbejde,1,1,1555355009696
Egern,male,23,training_train,posttest,pcfs12,4,1,19,5,red,square,sounds/V.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555355013290
Egern,male,23,training_train,posttest,pcfs12,4,1,20,8,dimgray,triangle,sounds/G.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355016874
Egern,male,23,training_train,posttest,pcfs12,4,1,21,2,darkorange,star,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355020465
Egern,male,23,training_train,posttest,pcfs12,4,1,22,0,darkorange,star,sounds/D.wav,1,1,no,1,1,1,1,0,0,1,0,1,0,0,1,I arbejde,1,0,1555355024070
Egern,male,23,training_train,posttest,pcfs12,4,1,23,2,dimgray,circle,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,1,1,I arbejde,1,0,1555355027710
Egern,male,23,training_train,posttest,pcfs12,4,1,24,8,yellow,triangle,sounds/G.wav,1,0,no,0,1,1,1,0,0,0,1,0,0,0,1,I arbejde,1,1,1555355031316
Egern,male,23,training_train,posttest,pcfs12,4,1,25,3,red,circle,sounds/C.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355034905
Egern,male,23,training_train,posttest,pcfs12,4,1,26,3,green,square,sounds/C.wav,1,0,no,0,1,1,1,1,1,0,0,0,1,0,1,I arbejde,1,1,1555355038522
Egern,male,23,training_train,posttest,pcfs12,4,1,27,2,blue,circle,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355042110
Egern,male,23,training_train,posttest,pcfs12,4,1,28,1,yellow,circle,sounds/E.wav,1,1,no,1,1,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555355045717
Egern,male,23,training_train,posttest,pcfs12,4,1,29,6,yellow,square,sounds/P.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,1,1,I arbejde,1,1,1555355049336
Egern,male,23,training_train,posttest,pcfs12,4,1,30,8,yellow,star,sounds/C.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,1,1,I arbejde,1,1,1555355052930
Egern,male,23,training_train,posttest,pcfs12,4,1,31,4,green,square,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355056515
Egern,male,23,training_train,posttest,pcfs12,4,1,32,4,yellow,square,sounds/E.wav,1,1,no,0,0,1,1,1,1,1,1,0,1,0,1,I arbejde,1,1,1555355060140
Egern,male,23,training_train,posttest,pcfs12,4,1,33,0,white,circle,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355063734
Egern,male,23,training_train,posttest,pcfs12,4,1,34,6,yellow,triangle,sounds/T.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555355067347
Egern,male,23,training_train,posttest,pcfs12,4,1,35,3,green,circle,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355070935
Egern,male,23,training_train,posttest,pcfs12,4,1,36,3,green,triangle,sounds/P.wav,1,1,no,0,1,1,1,0,1,0,1,1,0,0,1,I arbejde,1,0,1555355074546
Egern,male,23,training_train,posttest,pcfs12,4,1,37,6,blue,square,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355078139
Egern,male,23,training_train,posttest,pcfs12,4,1,38,6,green,circle,sounds/T.wav,1,1,no,0,1,1,1,0,1,0,1,0,0,0,1,I arbejde,1,1,1555355081744
Egern,male,23,training_train,posttest,pcfs12,4,1,39,3,green,circle,sounds/B.wav,1,1,no,0,0,1,1,0,0,1,0,1,0,1,1,I arbejde,1,1,1555355085355
Egern,male,23,training_train,posttest,pcfs12,4,1,40,3,darkorange,circle,sounds/P.wav,1,1,no,1,1,1,1,0,1,1,1,0,0,0,1,I arbejde,1,1,1555355088986
Egern,male,23,training_train,posttest,pcfs12,4,1,41,2,white,triangle,sounds/V.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355092579
Egern,male,23,training_train,posttest,pcfs12,4,1,42,1,white,star,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,1,1,I arbejde,1,1,1555355096181
Egern,male,23,training_train,posttest,pcfs12,4,1,43,1,darkorange,square,sounds/P.wav,1,1,no,0,1,1,1,0,1,0,1,0,0,0,1,I arbejde,1,1,1555355099789
Egern,male,23,training_train,posttest,pcfs12,4,1,44,1,darkorange,star,sounds/P.wav,1,0,no,0,1,1,1,1,1,0,0,1,1,1,1,I arbejde,1,1,1555355103392
Egern,male,23,training_train,posttest,pcfs12,4,1,45,3,yellow,triangle,sounds/P.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555355106994
Egern,male,23,training_train,posttest,pcfs12,4,1,46,7,yellow,star,sounds/C.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,1,1,I arbejde,1,1,1555355110584
Egern,male,23,training_train,posttest,pcfs12,4,1,47,8,blue,star,sounds/B.wav,1,1,no,1,1,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555355114186
Egern,male,23,training_train,posttest,pcfs12,4,1,48,8,yellow,triangle,sounds/V.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,0,1,I arbejde,1,1,1555355117780
Egern,male,23,training_train,posttest,pcfs12,4,1,49,8,darkorange,triangle,sounds/V.wav,1,1,no,1,1,1,1,1,1,1,1,0,1,0,1,I arbejde,1,1,1555355121315
Egern,male,23,training_train,posttest,pcfs12,4,1,50,2,red,square,sounds/V.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555355124923
Egern,male,23,training_train,posttest,pcfs12,4,1,51,0,dimgray,square,sounds/G.wav,1,1,no,0,0,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555355128506
Egern,male,23,training_train,posttest,pcfs12,4,1,52,0,yellow,triangle,sounds/E.wav,1,1,no,0,1,1,1,0,1,0,1,0,0,0,1,I arbejde,1,1,1555355132110
Egern,male,23,training_train,posttest,pcfs12,4,1,53,1,blue,circle,sounds/D.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355135691
Egern,male,23,training_train,posttest,pcfs12,4,1,54,1,red,triangle,sounds/D.wav,1,1,no,0,1,1,1,1,1,0,1,0,1,0,1,I arbejde,1,1,1555355139308
Egern,male,23,training_train,posttest,pcfs12,4,1,55,3,blue,triangle,sounds/G.wav,1,1,no,0,0,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555355142899
Egern,male,23,training_train,posttest,pcfs12,4,1,56,8,dimgray,triangle,sounds/V.wav,1,1,no,0,0,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555355146492
Egern,male,23,training_train,posttest,pcfs12,4,1,57,5,darkorange,circle,sounds/V.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555355150103
Egern,male,23,training_train,posttest,pcfs12,4,1,58,6,green,square,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555355153696
Egern,male,23,training_train,posttest,pcfs12,4,1,59,1,yellow,square,sounds/D.wav,1,1,no,0,0,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555355157284
Egern,male,23,training_train,posttest,pcfs12,4,1,60,2,yellow,square,sounds/D.wav,1,1,no,0,0,1,1,1,0,1,0,1,1,1,1,I arbejde,1,1,1555355160912
Egern,male,23,training_train,posttest,pcfs12,4,1,61,2,red,triangle,sounds/C.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,0,1,I arbejde,1,1,1555355164505
