id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,color_score,position_response,occupation,color_target,figure_score,simulate,color_response,figure_response,sound_score,position_tested,figure_target,color_tested,timestamp,sound_tested,sound_target,figure_tested,position_score,sound_response
jaerv,female,22,training_train,practice,p1,1,1,1,3,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815767753,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,2,1,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815770325,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,3,8,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815772899,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,4,8,white,circle,,1,,1,Studerende,,,no,,,,1,,0,1554815775483,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,5,6,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815778063,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,6,7,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815780638,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,7,2,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815783212,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,8,5,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815785787,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,9,5,white,circle,,1,,1,Studerende,,,no,,,,1,,0,1554815788370,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,10,7,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815790951,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,11,5,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815793522,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,12,5,white,circle,,1,,1,Studerende,,,no,,,,1,,0,1554815796107,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,13,2,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815798686,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,14,1,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815801261,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,15,4,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815803832,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,16,1,white,circle,,0,,1,Studerende,,,no,,,,1,,0,1554815806422,0,,0,0,
jaerv,female,22,training_train,practice,p1,1,1,17,1,white,circle,,1,,0,Studerende,,,no,,,,1,,0,1554815808999,0,,0,0,
jaerv,female,22,training_train,practice,p1,1,1,18,5,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815811571,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,19,2,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815814145,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,20,8,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815816720,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,21,1,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815819292,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,22,8,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815821866,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,23,0,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815824438,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,24,0,white,circle,,1,,1,Studerende,,,no,,,,1,,0,1554815827027,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,25,0,white,circle,,1,,1,Studerende,,,no,,,,1,,0,1554815829623,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,26,1,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815832194,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,27,1,white,circle,,1,,1,Studerende,,,no,,,,1,,0,1554815834783,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,28,5,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815837357,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,29,8,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815839932,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,30,0,white,circle,,0,,0,Studerende,,,no,,,,1,,0,1554815842506,0,,0,1,
jaerv,female,22,training_train,practice,p1,1,1,31,0,white,circle,,1,,1,Studerende,,,no,,,,1,,0,1554815845092,0,,0,1,
jaerv,female,22,training_train,practice,f2,1,2,1,4,white,circle,,,,,Studerende,,1,no,,0,,0,0,0,1554815873440,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,2,4,white,triangle,,,,,Studerende,,1,no,,0,,0,0,0,1554815876010,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,3,4,white,circle,,,,,Studerende,,1,no,,1,,0,1,0,1554815878600,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,4,4,white,circle,,,,,Studerende,,1,no,,0,,0,0,0,1554815881175,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,5,4,white,triangle,,,,,Studerende,,1,no,,0,,0,0,0,1554815883749,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,6,4,white,star,,,,,Studerende,,1,no,,0,,0,0,0,1554815886324,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,7,4,white,star,,,,,Studerende,,1,no,,0,,0,0,0,1554815888894,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,8,4,white,triangle,,,,,Studerende,,0,no,,1,,0,0,0,1554815891485,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,9,4,white,star,,,,,Studerende,,0,no,,0,,0,1,0,1554815894059,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,10,4,white,triangle,,,,,Studerende,,0,no,,0,,0,1,0,1554815896634,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,11,4,white,square,,,,,Studerende,,1,no,,0,,0,0,0,1554815899209,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,12,4,white,star,,,,,Studerende,,1,no,,0,,0,0,0,1554815901783,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,13,4,white,circle,,,,,Studerende,,1,no,,0,,0,0,0,1554815904355,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,14,4,white,triangle,,,,,Studerende,,1,no,,0,,0,0,0,1554815906929,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,15,4,white,square,,,,,Studerende,,1,no,,0,,0,0,0,1554815909501,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,16,4,white,circle,,,,,Studerende,,0,no,,1,,0,0,0,1554815912093,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,17,4,white,circle,,,,,Studerende,,1,no,,0,,0,0,0,1554815914668,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,18,4,white,star,,,,,Studerende,,1,no,,0,,0,0,0,1554815917240,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,19,4,white,circle,,,,,Studerende,,1,no,,1,,0,1,0,1554815919828,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,20,4,white,square,,,,,Studerende,,1,no,,0,,0,0,0,1554815922403,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,21,4,white,square,,,,,Studerende,,1,no,,0,,0,0,0,1554815924977,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,22,4,white,star,,,,,Studerende,,1,no,,0,,0,0,0,1554815927552,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,23,4,white,triangle,,,,,Studerende,,1,no,,0,,0,0,0,1554815930126,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,24,4,white,star,,,,,Studerende,,1,no,,1,,0,1,0,1554815932716,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,25,4,white,star,,,,,Studerende,,1,no,,0,,0,0,0,1554815935291,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,26,4,white,star,,,,,Studerende,,0,no,,0,,0,1,0,1554815937862,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,27,4,white,triangle,,,,,Studerende,,1,no,,0,,0,0,0,1554815940437,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,28,4,white,triangle,,,,,Studerende,,1,no,,0,,0,0,0,1554815943006,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,29,4,white,circle,,,,,Studerende,,1,no,,0,,0,0,0,1554815945583,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,30,4,white,triangle,,,,,Studerende,,1,no,,1,,0,1,0,1554815948175,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,31,4,white,circle,,,,,Studerende,,1,no,,1,,0,1,0,1554815950756,0,,1,,
jaerv,female,22,training_train,practice,f2,1,2,32,4,white,circle,,,,,Studerende,,1,no,,0,,0,0,0,1554815953336,0,,1,,
jaerv,female,22,training_train,practice,sc2,2,2,1,4,green,circle,sounds/V.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554815979725,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,2,4,white,circle,sounds/P.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554815982299,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,3,4,yellow,circle,sounds/B.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554815984874,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,4,4,dimgray,circle,sounds/C.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554815987445,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,5,4,yellow,circle,sounds/D.wav,,0,,Studerende,1,,no,0,,1,0,,1,1554815990020,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,6,4,white,circle,sounds/D.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554815992595,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,7,4,red,circle,sounds/G.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554815995166,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,8,4,darkorange,circle,sounds/P.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554815997741,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,9,4,red,circle,sounds/P.wav,,0,,Studerende,1,,no,0,,1,0,,1,1554816000315,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,10,4,dimgray,circle,sounds/P.wav,,1,,Studerende,0,,no,0,,0,0,,1,1554816002887,1,1,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,11,4,red,circle,sounds/P.wav,,0,,Studerende,1,,no,0,,1,0,,1,1554816005476,1,1,0,,1
jaerv,female,22,training_train,practice,sc2,2,2,12,4,blue,circle,sounds/E.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816008051,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,13,4,dimgray,circle,sounds/C.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816010626,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,14,4,blue,circle,sounds/E.wav,,1,,Studerende,1,,no,1,,0,0,,1,1554816013212,1,1,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,15,4,blue,circle,sounds/C.wav,,1,,Studerende,0,,no,0,,0,0,,1,1554816015789,1,1,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,16,4,yellow,circle,sounds/D.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816018361,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,17,4,blue,circle,sounds/C.wav,,0,,Studerende,1,,no,0,,1,0,,1,1554816020956,1,1,0,,1
jaerv,female,22,training_train,practice,sc2,2,2,18,4,darkorange,circle,sounds/C.wav,,1,,Studerende,0,,no,0,,0,0,,1,1554816023542,1,0,0,,1
jaerv,female,22,training_train,practice,sc2,2,2,19,4,dimgray,circle,sounds/C.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816026128,1,1,0,,1
jaerv,female,22,training_train,practice,sc2,2,2,20,4,red,circle,sounds/P.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816028709,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,21,4,darkorange,circle,sounds/C.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816031301,1,1,0,,1
jaerv,female,22,training_train,practice,sc2,2,2,22,4,red,circle,sounds/P.wav,,1,,Studerende,1,,no,1,,0,0,,1,1554816033887,1,1,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,23,4,blue,circle,sounds/D.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816036461,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,24,4,white,circle,sounds/E.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816039036,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,25,4,green,circle,sounds/V.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816041611,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,26,4,white,circle,sounds/T.wav,,0,,Studerende,1,,no,0,,1,0,,1,1554816044182,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,27,4,yellow,circle,sounds/E.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816046757,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,28,4,dimgray,circle,sounds/E.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816049331,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,29,4,darkorange,circle,sounds/D.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816051906,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,30,4,blue,circle,sounds/C.wav,,0,,Studerende,0,,no,1,,1,0,,1,1554816054492,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,31,4,green,circle,sounds/T.wav,,1,,Studerende,0,,no,0,,1,0,,1,1554816057067,1,0,0,,0
jaerv,female,22,training_train,practice,sc2,2,2,32,4,blue,circle,sounds/E.wav,,1,,Studerende,1,,no,1,,1,0,,1,1554816059656,1,0,0,,0
jaerv,female,22,training_train,practice,pcfs1,4,1,1,2,yellow,triangle,sounds/G.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816077989,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,2,2,dimgray,star,sounds/D.wav,1,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816081579,1,0,1,0,0
jaerv,female,22,training_train,practice,pcfs1,4,1,3,4,blue,square,sounds/C.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816085174,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,4,4,white,triangle,sounds/C.wav,1,1,0,Studerende,0,1,no,0,0,0,1,0,1,1554816088766,1,1,1,0,0
jaerv,female,22,training_train,practice,pcfs1,4,1,5,4,white,square,sounds/C.wav,1,0,1,Studerende,1,1,no,0,0,0,1,0,1,1554816092374,1,1,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,6,6,yellow,triangle,sounds/E.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816095970,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,7,0,white,triangle,sounds/D.wav,0,1,0,Studerende,0,1,no,0,1,1,1,1,1,1554816099584,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,8,0,white,circle,sounds/P.wav,1,0,0,Studerende,1,0,no,0,1,1,1,0,1,1554816103183,1,0,1,0,0
jaerv,female,22,training_train,practice,pcfs1,4,1,9,1,white,star,sounds/G.wav,0,0,0,Studerende,1,1,no,0,0,1,1,0,1,1554816106782,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,10,6,red,square,sounds/V.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816110374,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,11,6,dimgray,triangle,sounds/V.wav,1,1,1,Studerende,0,1,no,0,0,0,1,0,1,1554816113992,1,1,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,12,7,dimgray,triangle,sounds/V.wav,0,0,0,Studerende,1,0,no,0,0,1,1,1,1,1554816117588,1,1,1,1,1
jaerv,female,22,training_train,practice,pcfs1,4,1,13,2,green,triangle,sounds/C.wav,0,0,0,Studerende,0,1,no,1,1,1,1,1,1,1554816121214,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,14,6,green,square,sounds/P.wav,0,1,0,Studerende,1,1,no,1,0,1,1,0,1,1554816124819,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,15,8,dimgray,square,sounds/T.wav,0,1,0,Studerende,0,1,no,0,1,1,1,1,1,1554816128418,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,16,8,darkorange,circle,sounds/E.wav,1,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816132017,1,0,1,0,0
jaerv,female,22,training_train,practice,pcfs1,4,1,17,7,darkorange,star,sounds/D.wav,0,1,0,Studerende,1,1,no,1,0,1,1,0,1,1554816135631,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,18,5,white,star,sounds/V.wav,0,1,0,Studerende,0,0,no,0,0,1,1,1,1,1554816139218,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,19,7,darkorange,star,sounds/T.wav,0,1,0,Studerende,0,1,no,0,1,1,1,1,1,1554816142823,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,20,4,white,square,sounds/V.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816146423,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,21,2,red,circle,sounds/V.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816150025,1,1,1,1,1
jaerv,female,22,training_train,practice,pcfs1,4,1,22,0,red,triangle,sounds/B.wav,0,1,0,Studerende,1,1,no,1,0,1,1,0,1,1554816153617,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,23,8,yellow,star,sounds/E.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816157200,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,24,0,white,triangle,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816160793,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,25,2,green,square,sounds/D.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816164387,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,26,7,green,square,sounds/D.wav,0,1,0,Studerende,1,0,no,1,0,0,1,1,1,1554816167992,1,1,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,27,0,blue,star,sounds/E.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816171591,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,28,3,green,square,sounds/E.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816175207,1,1,1,1,1
jaerv,female,22,training_train,practice,pcfs1,4,1,29,6,yellow,square,sounds/T.wav,0,1,0,Studerende,0,0,no,0,0,1,1,1,1,1554816178792,1,0,1,1,0
jaerv,female,22,training_train,practice,pcfs1,4,1,30,6,blue,triangle,sounds/T.wav,1,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816182395,1,1,1,0,1
jaerv,female,22,training_train,practice,pcfs1,4,1,31,6,yellow,circle,sounds/B.wav,1,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554816185979,1,0,1,0,0
jaerv,female,22,training_train,pretest,pc2,2,2,1,3,yellow,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816210533,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,2,5,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816213104,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,3,2,blue,circle,,0,0,0,Studerende,0,,no,1,,,1,,1,1554816215705,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,4,5,dimgray,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554816218285,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,5,6,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816220860,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,6,8,red,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816223435,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,7,8,red,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816226006,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,8,4,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816228581,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,9,4,red,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554816231166,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,10,3,white,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816233745,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,11,3,white,circle,,0,1,1,Studerende,0,,no,0,,,1,,1,1554816236339,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,12,4,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816238908,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,13,5,red,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816241483,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,14,1,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816244055,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,15,0,blue,circle,,0,0,0,Studerende,0,,no,1,,,1,,1,1554816246635,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,16,6,green,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554816249204,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,17,0,white,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554816251778,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,18,5,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816254353,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,19,0,red,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554816256936,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,20,4,red,circle,,0,0,0,Studerende,0,,no,1,,,1,,1,1554816259537,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,21,7,red,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554816262112,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,22,4,yellow,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554816264695,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,23,8,yellow,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816267267,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,24,8,yellow,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554816269856,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,25,8,green,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554816272451,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,26,8,yellow,circle,,1,0,1,Studerende,1,,no,0,,,1,,1,1554816275034,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,27,7,darkorange,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816277615,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,28,8,darkorange,circle,,1,0,0,Studerende,0,,no,1,,,1,,1,1554816280195,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,29,4,darkorange,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554816282787,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,30,7,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816285366,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,31,0,darkorange,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554816287965,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,32,8,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816290531,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,33,0,darkorange,circle,,1,1,0,Studerende,1,,no,1,,,1,,1,1554816293123,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,34,7,blue,circle,,0,0,1,Studerende,1,,no,0,,,1,,1,1554816295712,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,35,3,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816298286,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,36,7,darkorange,circle,,1,0,1,Studerende,0,,no,1,,,1,,1,1554816300891,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,37,3,blue,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554816303468,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,38,4,darkorange,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554816306051,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,39,3,red,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554816308652,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,40,1,red,circle,,0,0,0,Studerende,0,,no,1,,,1,,1,1554816311229,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,41,5,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816313812,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,42,4,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816316384,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,43,3,red,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816318959,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,44,4,blue,circle,,1,1,0,Studerende,1,,no,1,,,1,,1,1554816321548,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,45,3,white,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554816324143,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,46,7,red,circle,,0,0,0,Studerende,0,,no,1,,,1,,1,1554816326723,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,47,8,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816329304,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,48,0,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816331875,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,49,6,yellow,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816334450,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,50,6,red,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816337024,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,51,0,yellow,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554816339599,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,52,5,red,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554816342179,0,,0,1,
jaerv,female,22,training_train,pretest,pc2,2,2,53,0,darkorange,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554816344760,0,,0,0,
jaerv,female,22,training_train,pretest,pc2,2,2,54,1,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554816347331,0,,0,1,
