id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,color_response,color_target,position_target,figure_response,sound_score,occupation,timestamp,sound_tested,figure_score,position_score,sound_response,simulate,figure_target,figure_tested,position_tested,position_response,color_score,sound_target
Isbjørn,male,23,training_train,posttest,fcs1,3,1,55,4,white,triangle,sounds\C.wav,1,0,0,,0,1,Studerende,1554988265465,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,56,4,dimgray,square,sounds\E.wav,1,0,0,,0,1,Studerende,1554988269025,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,57,4,dimgray,circle,sounds\E.wav,1,1,1,,1,1,Studerende,1554988272645,1,0,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,58,4,red,star,sounds\P.wav,1,0,0,,0,1,Studerende,1554988276205,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,59,4,white,triangle,sounds\P.wav,1,0,0,,0,1,Studerende,1554988279785,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,60,4,green,star,sounds\G.wav,1,0,0,,0,1,Studerende,1554988283345,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,61,4,yellow,star,sounds\V.wav,1,0,0,,1,1,Studerende,1554988286925,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,1,8,red,circle,sounds\D.wav,1,0,0,0,0,1,Studerende,1554988306645,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,2,7,yellow,star,sounds\T.wav,1,0,0,0,0,1,Studerende,1554988310205,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,3,2,darkorange,triangle,sounds\D.wav,1,0,0,0,0,1,Studerende,1554988313765,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,4,2,darkorange,triangle,sounds\G.wav,1,1,1,1,1,1,Studerende,1554988317385,1,1,1,0,no,1,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,5,0,white,square,sounds\E.wav,1,0,0,0,0,1,Studerende,1554988320945,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,6,0,darkorange,square,sounds\C.wav,1,0,0,1,1,1,Studerende,1554988324545,1,1,1,0,no,1,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,7,0,red,star,sounds\G.wav,1,0,0,1,0,1,Studerende,1554988328125,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,8,5,red,triangle,sounds\E.wav,1,1,1,0,0,1,Studerende,1554988331705,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,9,5,green,triangle,sounds\G.wav,1,0,0,1,0,1,Studerende,1554988335285,1,0,1,0,no,1,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,10,5,red,triangle,sounds\E.wav,1,0,0,1,0,1,Studerende,1554988338865,1,0,1,0,no,1,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,11,4,yellow,square,sounds\T.wav,1,0,0,0,0,1,Studerende,1554988342425,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,12,7,green,square,sounds\G.wav,1,0,0,0,0,1,Studerende,1554988345985,1,0,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,13,6,blue,triangle,sounds\P.wav,1,0,0,0,0,1,Studerende,1554988349545,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,14,8,red,square,sounds\P.wav,1,0,0,0,0,1,Studerende,1554988353125,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,15,8,yellow,triangle,sounds\B.wav,1,0,0,1,0,1,Studerende,1554988356705,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,16,7,dimgray,circle,sounds\G.wav,1,0,0,0,0,1,Studerende,1554988360265,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,17,8,dimgray,star,sounds\T.wav,1,1,1,0,0,1,Studerende,1554988363845,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,18,8,white,square,sounds\C.wav,1,0,0,1,0,1,Studerende,1554988367425,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,19,0,red,star,sounds\V.wav,1,0,0,0,0,1,Studerende,1554988370985,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,20,1,green,star,sounds\E.wav,1,0,0,0,0,1,Studerende,1554988374565,1,0,0,0,no,1,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,21,0,green,triangle,sounds\E.wav,1,1,1,0,0,1,Studerende,1554988378165,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,22,5,white,star,sounds\E.wav,1,0,0,0,0,1,Studerende,1554988381745,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,23,7,yellow,square,sounds\B.wav,1,0,0,0,0,1,Studerende,1554988385305,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,24,4,red,circle,sounds\B.wav,1,0,0,0,0,0,Studerende,1554988388865,1,1,1,0,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,25,3,red,star,sounds\E.wav,1,1,1,0,0,1,Studerende,1554988392445,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,26,0,darkorange,star,sounds\D.wav,1,0,0,0,1,1,Studerende,1554988396025,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,27,7,yellow,star,sounds\P.wav,1,0,0,0,1,1,Studerende,1554988399605,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,28,7,red,triangle,sounds\D.wav,1,0,0,1,0,1,Studerende,1554988403185,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,29,1,darkorange,square,sounds\D.wav,1,0,0,0,0,1,Studerende,1554988406765,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,30,7,darkorange,triangle,sounds\E.wav,1,1,1,0,0,1,Studerende,1554988410345,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,31,5,white,triangle,sounds\P.wav,1,0,0,0,1,1,Studerende,1554988413925,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,32,5,red,circle,sounds\V.wav,1,0,0,1,0,1,Studerende,1554988417505,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,33,3,red,star,sounds\P.wav,1,1,1,0,0,1,Studerende,1554988421085,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,34,8,dimgray,triangle,sounds\D.wav,1,0,0,0,0,1,Studerende,1554988424645,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,35,0,red,star,sounds\D.wav,1,0,0,0,0,1,Studerende,1554988428215,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,36,3,white,star,sounds\B.wav,1,0,0,0,1,1,Studerende,1554988431785,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,37,7,green,circle,sounds\P.wav,1,0,0,0,0,1,Studerende,1554988435345,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,38,1,white,circle,sounds\P.wav,1,0,0,0,0,1,Studerende,1554988438925,1,0,1,1,no,1,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,39,5,yellow,square,sounds\P.wav,1,0,0,0,0,1,Studerende,1554988442505,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,40,3,yellow,circle,sounds\G.wav,1,1,1,0,1,1,Studerende,1554988446105,1,0,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,41,4,green,triangle,sounds\G.wav,1,0,0,0,0,0,Studerende,1554988449665,1,1,1,0,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,42,4,green,circle,sounds\G.wav,1,1,1,1,0,1,Studerende,1554988453285,1,1,1,1,no,0,1,1,1,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,43,2,red,star,sounds\V.wav,1,0,0,0,0,1,Studerende,1554988456845,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,44,2,red,circle,sounds\T.wav,1,1,1,1,0,1,Studerende,1554988460445,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,45,3,dimgray,triangle,sounds\T.wav,1,0,0,0,0,1,Studerende,1554988464025,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,46,4,dimgray,circle,sounds\P.wav,1,1,1,0,0,1,Studerende,1554988467605,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,47,7,dimgray,star,sounds\V.wav,1,1,1,0,0,1,Studerende,1554988471185,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,48,8,red,square,sounds\P.wav,1,0,0,0,0,1,Studerende,1554988474745,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,49,8,red,circle,sounds\G.wav,1,1,1,1,0,1,Studerende,1554988478345,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,50,6,blue,circle,sounds\G.wav,1,0,0,0,1,1,Studerende,1554988481945,1,1,1,1,no,1,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,51,6,dimgray,star,sounds\C.wav,1,0,0,1,0,1,Studerende,1554988485505,1,1,0,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,52,6,green,triangle,sounds\D.wav,1,0,0,1,0,1,Studerende,1554988489085,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,53,1,dimgray,circle,sounds\C.wav,1,0,0,0,0,1,Studerende,1554988492645,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,54,2,white,circle,sounds\C.wav,1,0,0,0,1,1,Studerende,1554988496245,1,1,1,1,no,1,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,55,7,dimgray,star,sounds\T.wav,1,0,0,0,0,1,Studerende,1554988499805,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,56,4,dimgray,square,sounds\P.wav,1,1,1,0,0,1,Studerende,1554988503385,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,57,6,white,square,sounds\C.wav,1,0,0,0,1,1,Studerende,1554988506965,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,58,6,dimgray,circle,sounds\C.wav,1,0,0,1,0,1,Studerende,1554988510565,1,1,1,1,no,0,1,1,1,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,59,5,darkorange,circle,sounds\V.wav,1,0,0,0,1,1,Studerende,1554988514125,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,60,4,yellow,triangle,sounds\V.wav,1,0,0,0,0,1,Studerende,1554988517705,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcfs12,4,1,61,6,yellow,star,sounds\B.wav,1,1,1,0,0,1,Studerende,1554988521285,1,1,1,0,no,0,1,1,0,1,0
