id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_response,position_tested,color_score,figure_target,position_score,simulate,color_target,position_response,figure_tested,position_target,color_response,figure_score,sound_score,color_tested,sound_target,timestamp,figure_response,sound_tested
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,27,4,dimgray,circle,sounds/B.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983624208,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,28,4,green,circle,sounds/G.wav,Studerende,0,0,1,1,,no,0,,1,,0,1,1,1,0,1554983627815,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,29,4,white,star,sounds/G.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,0,1,1,1554983631397,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,30,4,dimgray,star,sounds/C.wav,Studerende,0,0,0,1,,no,0,,1,,1,0,1,1,0,1554983635011,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,31,4,blue,triangle,sounds/T.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983638601,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,32,4,blue,star,sounds/V.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983642206,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,33,4,darkorange,triangle,sounds/V.wav,Studerende,0,0,0,0,,no,0,,1,,1,0,0,1,1,1554983645832,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,34,4,darkorange,star,sounds/V.wav,Studerende,1,0,0,0,,no,1,,1,,0,1,1,1,1,1554983649446,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,35,4,white,square,sounds/D.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983653041,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,36,4,green,triangle,sounds/T.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983656635,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,37,4,white,circle,sounds/E.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983660229,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,38,4,white,triangle,sounds/G.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983663831,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,39,4,dimgray,star,sounds/D.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983667430,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,40,4,red,star,sounds/B.wav,Studerende,0,0,1,1,,no,0,,1,,0,1,1,1,0,1554983671035,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,41,4,green,circle,sounds/T.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983674631,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,42,4,green,triangle,sounds/C.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983678230,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,43,4,red,star,sounds/C.wav,Studerende,1,0,1,0,,no,0,,1,,0,1,1,1,1,1554983681841,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,44,4,darkorange,triangle,sounds/E.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983685429,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,45,4,yellow,circle,sounds/V.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983689022,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,46,4,dimgray,circle,sounds/B.wav,Studerende,0,0,1,1,,no,0,,1,,0,0,1,1,0,1554983692616,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,47,4,white,circle,sounds/D.wav,Studerende,0,0,1,1,,no,0,,1,,0,1,1,1,0,1554983696226,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,48,4,red,triangle,sounds/D.wav,Studerende,1,0,1,0,,no,0,,1,,0,1,1,1,1,1554983699829,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,49,4,red,square,sounds/D.wav,Studerende,1,0,1,0,,no,1,,1,,1,1,1,1,1,1554983703454,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,50,4,green,square,sounds/G.wav,Studerende,0,0,1,1,,no,0,,1,,0,0,1,1,0,1554983707053,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,51,4,darkorange,circle,sounds/C.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983710646,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,52,4,white,circle,sounds/T.wav,Studerende,0,0,1,1,,no,0,,1,,0,1,1,1,0,1554983714260,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,53,4,white,circle,sounds/E.wav,Studerende,0,0,0,1,,no,1,,1,,0,1,1,1,0,1554983717862,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,54,4,green,square,sounds/V.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983721459,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,55,4,blue,circle,sounds/G.wav,Studerende,0,0,1,0,,no,0,,1,,0,0,1,1,0,1554983725075,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,56,4,red,star,sounds/C.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983728663,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,57,4,yellow,star,sounds/D.wav,Studerende,0,0,1,1,,no,0,,1,,0,1,1,1,0,1554983732264,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,58,4,dimgray,square,sounds/D.wav,Studerende,1,0,1,0,,no,0,,1,,0,1,1,1,1,1554983735858,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,59,4,green,circle,sounds/G.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983739457,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,60,4,blue,triangle,sounds/T.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983743051,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,61,4,red,circle,sounds/E.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983746644,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,1,1,dimgray,circle,sounds/V.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983756519,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,2,5,darkorange,star,sounds/E.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983760112,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,3,2,yellow,circle,sounds/E.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983763723,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,4,0,dimgray,triangle,sounds/D.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983767316,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,5,0,dimgray,triangle,sounds/D.wav,Studerende,1,1,0,1,1,no,1,1,1,1,0,0,1,1,1,1554983770950,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,6,8,blue,square,sounds/D.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983774547,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,7,6,yellow,circle,sounds/E.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983778146,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,8,2,darkorange,triangle,sounds/E.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983781756,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,9,5,white,square,sounds/E.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983785359,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,10,5,blue,circle,sounds/G.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,1,1,0,1554983788984,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,11,5,darkorange,star,sounds/P.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,1,1,0,1554983792580,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,12,7,blue,square,sounds/T.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983796177,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,13,8,red,square,sounds/G.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,0,1,1,0,1554983799770,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,14,8,darkorange,star,sounds/E.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,1,1,0,1554983803372,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,15,7,red,square,sounds/G.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983806957,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,16,5,yellow,square,sounds/P.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,1,1,1,0,1554983810573,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,17,1,green,square,sounds/G.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,1,1,1,0,1554983814167,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,18,5,green,star,sounds/C.wav,Studerende,0,1,1,0,1,no,1,0,1,0,1,1,1,1,0,1554983817760,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,19,0,red,triangle,sounds/C.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983821354,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,20,3,red,circle,sounds/G.wav,Studerende,0,1,0,0,1,no,1,0,1,0,0,1,1,1,0,1554983824938,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,21,3,dimgray,square,sounds/G.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,0,1,1,1554983828552,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,22,2,darkorange,triangle,sounds/G.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983832151,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,23,1,darkorange,triangle,sounds/E.wav,Studerende,0,1,1,1,1,no,1,0,1,0,1,1,1,1,0,1554983835762,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,24,1,red,triangle,sounds/C.wav,Studerende,0,1,1,1,1,no,0,1,1,1,0,1,1,1,0,1554983839405,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,25,0,red,circle,sounds/D.wav,Studerende,0,1,1,0,1,no,1,0,1,0,1,1,1,1,0,1554983843024,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,26,0,red,square,sounds/T.wav,Studerende,0,1,1,0,0,no,1,0,1,1,1,1,1,1,0,1554983846632,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,27,3,dimgray,square,sounds/T.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,1,0,1,1,1554983850231,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,28,1,blue,triangle,sounds/P.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983853816,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,29,8,blue,triangle,sounds/D.wav,Studerende,0,1,1,1,1,no,1,0,1,0,1,1,1,1,0,1554983857453,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,30,5,yellow,square,sounds/G.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983861052,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,31,2,yellow,triangle,sounds/B.wav,Studerende,0,1,1,0,1,no,1,0,1,0,1,1,1,1,0,1554983864657,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,32,2,blue,square,sounds/B.wav,Studerende,1,1,1,0,1,no,0,1,1,1,0,1,1,1,1,1554983868204,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,33,7,green,triangle,sounds/G.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,0,1,1,0,1554983871815,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,34,1,green,square,sounds/G.wav,Studerende,1,1,1,0,1,no,1,0,1,0,1,1,1,1,1,1554983875440,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,35,0,white,triangle,sounds/C.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983879034,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,36,7,dimgray,triangle,sounds/G.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,0,1,1,0,1554983882627,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,37,7,blue,star,sounds/B.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,1,1,0,1554983886232,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,38,1,green,star,sounds/E.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,1,1,1,0,1554983889842,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,39,2,green,triangle,sounds/B.wav,Studerende,0,1,0,0,1,no,1,0,1,0,0,1,1,1,0,1554983893442,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,40,6,dimgray,triangle,sounds/T.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,1,1,1,0,1554983897056,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,41,0,dimgray,triangle,sounds/B.wav,Studerende,0,1,1,1,1,no,1,0,1,0,1,0,1,1,0,1554983900659,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,42,8,green,star,sounds/T.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983904254,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,43,8,white,circle,sounds/B.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,1,1,0,1554983907876,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,44,7,darkorange,star,sounds/T.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983911461,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,45,1,yellow,triangle,sounds/B.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983915054,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,46,5,dimgray,square,sounds/B.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983918657,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,47,5,green,triangle,sounds/D.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,1,1,0,1554983922267,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,48,7,yellow,star,sounds/V.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983925867,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,49,0,blue,triangle,sounds/E.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983929460,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,50,5,green,triangle,sounds/C.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,1,1,1,0,1554983933077,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,51,6,yellow,star,sounds/P.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983936665,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,52,6,yellow,triangle,sounds/P.wav,Studerende,1,1,1,0,1,no,1,1,1,1,1,1,1,1,1,1554983940299,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,53,6,green,square,sounds/G.wav,Studerende,0,1,1,0,0,no,0,0,1,1,0,1,1,1,0,1554983943883,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,54,2,blue,circle,sounds/G.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554983947529,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,55,5,blue,square,sounds/P.wav,Studerende,0,1,0,0,1,no,1,0,1,0,0,1,1,1,0,1554983951120,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,56,2,blue,triangle,sounds/E.wav,Studerende,0,1,1,0,1,no,1,0,1,0,1,1,1,1,0,1554983954725,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,57,2,green,triangle,sounds/E.wav,Studerende,1,1,1,1,1,no,0,1,1,1,0,1,1,1,1,1554983958274,1,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,58,6,white,star,sounds/D.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554983961865,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,59,5,white,triangle,sounds/V.wav,Studerende,0,1,1,0,1,no,1,0,1,0,1,1,1,1,0,1554983965470,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,60,5,blue,square,sounds/D.wav,Studerende,0,1,1,0,1,no,0,1,1,1,0,1,1,1,0,1554983969078,0,1
Gorilla,female,22,training_transfer,pretest,pcfs12,4,1,61,4,green,square,sounds/B.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,1,1,1,0,1554983972700,1,1
Gorilla,female,22,training_transfer,training,ps2,2,2,1,1,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984015397,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,2,7,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984017969,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,3,2,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984020543,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,4,5,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984023118,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,5,5,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984025692,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,6,8,white,circle,sounds/P.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984028284,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,7,4,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984030853,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,8,4,white,circle,sounds/B.wav,Studerende,0,1,,,0,no,,1,0,0,,,1,0,0,1554984033439,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,9,4,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984036031,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,10,4,white,circle,sounds/T.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984038609,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,11,5,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984041180,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,12,7,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984043758,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,13,2,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984046347,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,14,7,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984048944,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,15,0,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984051528,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,16,2,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984054100,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,17,2,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984056674,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,18,2,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984059263,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,19,6,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984061838,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,20,7,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984064410,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,21,7,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984067002,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,22,8,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984069576,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984072151,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,24,2,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984074723,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,25,6,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984077297,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/D.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984079892,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,27,0,white,circle,sounds/D.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984082502,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,28,5,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984085085,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,29,5,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984087656,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,30,1,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984090231,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,31,5,white,circle,sounds/B.wav,Studerende,1,1,,,0,no,,0,0,1,,,1,0,1,1554984092846,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,32,6,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984095430,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,33,2,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984098001,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,34,6,white,circle,sounds/G.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984100576,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,35,4,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984103150,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,36,5,white,circle,sounds/G.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984105734,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,37,4,white,circle,sounds/P.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984108314,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,38,6,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984110889,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,39,1,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984113457,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,40,6,white,circle,sounds/V.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984116035,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,41,2,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984118607,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,42,8,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984121181,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,43,6,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984123756,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,44,1,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984126330,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,45,6,white,circle,sounds/P.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984128902,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,46,1,white,circle,sounds/T.wav,Studerende,0,1,,,0,no,,0,0,1,,,0,0,1,1554984131474,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,47,5,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984134048,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,48,7,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984136623,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,49,5,white,circle,sounds/E.wav,Studerende,1,1,,,1,no,,1,0,1,,,1,0,1,1554984139218,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,50,3,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984141787,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,51,7,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984144361,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,52,3,white,circle,sounds/V.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984146943,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,53,7,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,1,0,1,,,0,0,1,1554984149542,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,54,6,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984152113,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,55,6,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984154687,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,56,6,white,circle,sounds/G.wav,Studerende,1,1,,,1,no,,1,0,1,,,0,0,0,1554984157298,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,57,5,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984159887,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,58,4,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984162469,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,59,4,white,circle,sounds/G.wav,Studerende,0,1,,,0,no,,1,0,0,,,1,0,0,1554984165077,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,60,1,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984167675,,1
