id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,simulate,position_target,sound_target,figure_target,timestamp,figure_score,figure_tested,figure_response,color_tested,color_target,sound_tested,position_tested,sound_response,sound_score,position_response,occupation,color_score,color_response
Gnu,male,22,training_train,posttest,pc2,2,2,14,2,white,circle,,1,no,0,,,1554988408530,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,15,0,yellow,circle,,1,no,0,,,1554988411101,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,16,1,white,circle,,1,no,0,,,1554988413687,,0,,1,1,0,1,,,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pc2,2,2,17,0,red,circle,,1,no,1,,,1554988416282,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,18,8,dimgray,circle,,1,no,0,,,1554988418857,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,19,0,darkorange,circle,,0,no,1,,,1554988421432,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,20,5,green,circle,,1,no,0,,,1554988424006,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,21,7,red,circle,,1,no,0,,,1554988426581,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,22,3,green,circle,,1,no,0,,,1554988429169,,0,,1,1,0,1,,,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pc2,2,2,23,1,darkorange,circle,,1,no,0,,,1554988431745,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,24,2,red,circle,,1,no,0,,,1554988434316,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,25,1,darkorange,circle,,1,no,1,,,1554988436914,,0,,1,1,0,1,,,1,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,26,2,yellow,circle,,1,no,1,,,1554988439492,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,27,8,white,circle,,1,no,0,,,1554988442072,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,28,5,darkorange,circle,,1,no,0,,,1554988444644,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,29,8,dimgray,circle,,1,no,1,,,1554988447230,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,30,5,darkorange,circle,,1,no,1,,,1554988449833,,0,,1,1,0,1,,,1,Studerende,1,1
Gnu,male,22,training_train,posttest,pc2,2,2,31,0,blue,circle,,1,no,0,,,1554988452417,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,32,2,dimgray,circle,,1,no,0,,,1554988454980,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,33,7,dimgray,circle,,1,no,0,,,1554988457546,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,34,2,dimgray,circle,,1,no,1,,,1554988460138,,0,,1,1,0,1,,,1,Studerende,1,1
Gnu,male,22,training_train,posttest,pc2,2,2,35,3,dimgray,circle,,1,no,0,,,1554988462735,,0,,1,1,0,1,,,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pc2,2,2,36,3,blue,circle,,0,no,0,,,1554988465336,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,37,3,dimgray,circle,,1,no,1,,,1554988467922,,0,,1,1,0,1,,,1,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,38,5,darkorange,circle,,1,no,0,,,1554988470497,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,39,6,white,circle,,1,no,0,,,1554988473072,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,40,8,red,circle,,1,no,0,,,1554988475646,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,41,2,white,circle,,1,no,0,,,1554988478235,,0,,1,1,0,1,,,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,42,5,red,circle,,1,no,0,,,1554988480810,,0,,1,1,0,1,,,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,43,3,blue,circle,,1,no,0,,,1554988483379,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,44,1,darkorange,circle,,1,no,0,,,1554988485956,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,45,8,darkorange,circle,,1,no,0,,,1554988488528,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,46,8,red,circle,,0,no,0,,,1554988491114,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,47,4,red,circle,,1,no,0,,,1554988493718,,0,,1,0,0,1,,,0,Studerende,0,1
Gnu,male,22,training_train,posttest,pc2,2,2,48,1,green,circle,,1,no,0,,,1554988496284,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,49,2,dimgray,circle,,1,no,0,,,1554988498855,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,50,1,dimgray,circle,,1,no,1,,,1554988501453,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,51,6,red,circle,,1,no,0,,,1554988504041,,0,,1,0,0,1,,,0,Studerende,0,1
Gnu,male,22,training_train,posttest,pc2,2,2,52,2,green,circle,,0,no,0,,,1554988506654,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,53,1,white,circle,,0,no,0,,,1554988509246,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,54,3,yellow,circle,,1,no,0,,,1554988511824,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,55,1,green,circle,,0,no,1,,,1554988514399,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,56,3,blue,circle,,1,no,1,,,1554988516981,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,57,4,green,circle,,1,no,0,,,1554988519582,,0,,1,1,0,1,,,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pc2,2,2,58,3,yellow,circle,,0,no,1,,,1554988522151,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,59,4,green,circle,,1,no,1,,,1554988524743,,0,,1,1,0,1,,,1,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,60,8,green,circle,,1,no,0,,,1554988527318,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,61,4,dimgray,circle,,1,no,1,,,1554988529901,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,62,6,green,circle,,1,no,0,,,1554988532482,,0,,1,1,0,1,,,0,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,1,4,green,square,,,no,,,0,1554988540152,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,2,4,darkorange,circle,,,no,,,0,1554988542726,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,3,4,green,star,,,no,,,0,1554988545301,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,4,4,green,square,,,no,,,0,1554988547870,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,5,4,white,circle,,,no,,,0,1554988550447,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,6,4,green,square,,,no,,,1,1554988553018,0,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,7,4,red,square,,,no,,,0,1554988555593,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,8,4,darkorange,star,,,no,,,0,1554988558168,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,9,4,blue,circle,,,no,,,0,1554988560742,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,10,4,darkorange,triangle,,,no,,,0,1554988563314,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,11,4,yellow,star,,,no,,,0,1554988565889,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,12,4,darkorange,circle,,,no,,,0,1554988568500,0,1,1,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,posttest,fc2,2,2,13,4,green,circle,,,no,,,0,1554988571093,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,14,4,darkorange,circle,,,no,,,1,1554988573688,1,1,1,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,15,4,dimgray,triangle,,,no,,,0,1554988576268,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,16,4,darkorange,circle,,,no,,,1,1554988578840,0,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,17,4,red,circle,,,no,,,0,1554988581438,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,18,4,white,triangle,,,no,,,0,1554988584018,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,19,4,white,square,,,no,,,0,1554988586596,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,20,4,yellow,triangle,,,no,,,1,1554988589167,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,21,4,blue,square,,,no,,,1,1554988591742,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,22,4,yellow,square,,,no,,,0,1554988594326,0,1,1,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,23,4,green,star,,,no,,,0,1554988596906,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,24,4,darkorange,triangle,,,no,,,0,1554988599480,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,25,4,blue,triangle,,,no,,,0,1554988602052,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,26,4,yellow,square,,,no,,,0,1554988604627,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,27,4,blue,circle,,,no,,,0,1554988607201,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,28,4,white,star,,,no,,,0,1554988609773,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,29,4,green,circle,,,no,,,1,1554988612347,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,30,4,dimgray,square,,,no,,,0,1554988614922,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,31,4,white,star,,,no,,,0,1554988617494,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,32,4,dimgray,circle,,,no,,,0,1554988620067,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,33,4,red,star,,,no,,,1,1554988622643,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,34,4,red,star,,,no,,,0,1554988625235,1,1,0,1,0,0,0,,,,Studerende,0,1
Gnu,male,22,training_train,posttest,fc2,2,2,35,4,white,circle,,,no,,,0,1554988627807,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,36,4,dimgray,square,,,no,,,0,1554988630381,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,37,4,green,triangle,,,no,,,0,1554988632953,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,38,4,yellow,star,,,no,,,0,1554988635527,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,39,4,white,star,,,no,,,0,1554988638102,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,40,4,yellow,circle,,,no,,,0,1554988640674,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,41,4,darkorange,square,,,no,,,0,1554988643248,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,42,4,white,circle,,,no,,,1,1554988645832,1,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,43,4,dimgray,circle,,,no,,,0,1554988648412,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,44,4,yellow,circle,,,no,,,1,1554988650987,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,45,4,darkorange,circle,,,no,,,1,1554988653570,1,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,46,4,darkorange,square,,,no,,,0,1554988656159,1,1,0,1,0,0,0,,,,Studerende,0,1
Gnu,male,22,training_train,posttest,fc2,2,2,47,4,blue,star,,,no,,,0,1554988658739,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,48,4,red,triangle,,,no,,,0,1554988661314,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,49,4,blue,star,,,no,,,1,1554988663909,1,1,1,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,50,4,yellow,star,,,no,,,0,1554988666478,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,51,4,yellow,star,,,no,,,1,1554988669093,1,1,1,1,0,0,0,,,,Studerende,0,1
Gnu,male,22,training_train,posttest,fc2,2,2,52,4,white,star,,,no,,,1,1554988671685,1,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,53,4,yellow,square,,,no,,,0,1554988674265,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,54,4,darkorange,triangle,,,no,,,0,1554988676837,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,55,4,darkorange,star,,,no,,,0,1554988679412,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,56,4,darkorange,star,,,no,,,0,1554988682007,0,1,1,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,posttest,fc2,2,2,57,4,dimgray,circle,,,no,,,0,1554988684575,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,58,4,darkorange,star,,,no,,,1,1554988687185,1,1,1,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,posttest,fc2,2,2,59,4,red,square,,,no,,,0,1554988689756,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,60,4,green,star,,,no,,,1,1554988692331,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,fc2,2,2,61,4,red,triangle,,,no,,,0,1554988694917,1,1,0,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,posttest,fc2,2,2,62,4,blue,triangle,,,no,,,0,1554988697495,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,1,8,red,circle,sounds/E.wav,1,no,0,0,,1554988718396,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,2,0,blue,circle,sounds/E.wav,1,no,0,1,,1554988721998,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,3,4,blue,circle,sounds/B.wav,1,no,0,0,,1554988725593,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,4,4,dimgray,circle,sounds/B.wav,0,no,1,1,,1554988729176,,0,,1,0,1,1,0,0,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,5,4,green,circle,sounds/P.wav,1,no,1,0,,1554988732790,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,6,0,yellow,circle,sounds/D.wav,1,no,0,0,,1554988736380,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,7,3,green,circle,sounds/G.wav,1,no,0,0,,1554988739971,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,8,3,red,circle,sounds/G.wav,1,no,1,1,,1554988743602,,0,,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,9,7,white,circle,sounds/B.wav,1,no,0,0,,1554988747192,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,10,1,red,circle,sounds/C.wav,1,no,0,0,,1554988750786,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,11,1,green,circle,sounds/G.wav,1,no,1,0,,1554988754397,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,12,5,blue,circle,sounds/V.wav,1,no,0,0,,1554988757987,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,13,4,blue,circle,sounds/C.wav,1,no,0,0,,1554988761580,,0,,1,1,1,1,0,1,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pcs1,3,1,14,4,yellow,circle,sounds/C.wav,1,no,1,1,,1554988765191,,0,,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,15,8,dimgray,circle,sounds/G.wav,1,no,0,0,,1554988768782,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,16,7,dimgray,circle,sounds/V.wav,1,no,0,0,,1554988772393,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,17,7,yellow,circle,sounds/V.wav,1,no,1,1,,1554988776018,,0,,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,18,8,blue,circle,sounds/G.wav,1,no,0,0,,1554988779611,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,19,6,white,circle,sounds/G.wav,1,no,0,1,,1554988783231,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,20,0,green,circle,sounds/V.wav,1,no,0,0,,1554988786816,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,21,6,green,circle,sounds/G.wav,1,no,0,0,,1554988790426,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,22,6,red,circle,sounds/B.wav,0,no,1,0,,1554988794017,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,23,5,blue,circle,sounds/D.wav,1,no,0,0,,1554988797610,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,24,6,darkorange,circle,sounds/D.wav,1,no,0,1,,1554988801204,,0,,1,0,1,1,0,0,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,25,0,blue,circle,sounds/G.wav,1,no,0,0,,1554988804797,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,26,0,white,circle,sounds/D.wav,1,no,1,0,,1554988808396,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,27,5,dimgray,circle,sounds/G.wav,1,no,0,0,,1554988811984,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,28,6,blue,circle,sounds/G.wav,1,no,0,1,,1554988815586,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,29,0,red,circle,sounds/E.wav,1,no,0,0,,1554988819185,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,30,3,dimgray,circle,sounds/E.wav,1,no,0,1,,1554988822790,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,31,5,yellow,circle,sounds/P.wav,1,no,0,0,,1554988826389,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,32,3,darkorange,circle,sounds/E.wav,1,no,0,0,,1554988829983,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,33,5,darkorange,circle,sounds/V.wav,1,no,0,0,,1554988833599,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,34,5,darkorange,circle,sounds/G.wav,1,no,1,0,,1554988837213,,0,,1,1,1,1,0,1,1,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,35,2,red,circle,sounds/D.wav,1,no,0,0,,1554988840812,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,36,1,green,circle,sounds/C.wav,1,no,0,0,,1554988844406,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,37,6,dimgray,circle,sounds/T.wav,1,no,0,0,,1554988847995,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,38,6,blue,circle,sounds/T.wav,0,no,1,1,,1554988851590,,0,,1,0,1,1,0,0,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,39,0,blue,circle,sounds/V.wav,1,no,0,0,,1554988855200,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,40,0,red,circle,sounds/C.wav,1,no,1,0,,1554988858805,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,41,0,red,circle,sounds/G.wav,1,no,1,0,,1554988862416,,0,,1,1,1,1,0,1,1,Studerende,0,0
Gnu,male,22,training_train,posttest,pcs1,3,1,42,5,blue,circle,sounds/G.wav,1,no,0,1,,1554988866027,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,43,8,white,circle,sounds/E.wav,1,no,0,0,,1554988869623,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,44,0,dimgray,circle,sounds/E.wav,1,no,0,1,,1554988873237,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,45,0,dimgray,circle,sounds/B.wav,1,no,1,0,,1554988876842,,0,,1,1,1,1,0,1,1,Studerende,0,0
Gnu,male,22,training_train,posttest,pcs1,3,1,46,3,yellow,circle,sounds/C.wav,1,no,0,0,,1554988880430,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,47,2,yellow,circle,sounds/D.wav,1,no,0,0,,1554988884038,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,48,0,red,circle,sounds/C.wav,1,no,0,0,,1554988887636,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,49,6,yellow,circle,sounds/C.wav,1,no,0,1,,1554988891242,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,50,8,yellow,circle,sounds/V.wav,1,no,0,0,,1554988894853,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,51,8,yellow,circle,sounds/V.wav,1,no,1,1,,1554988898484,,0,,1,1,1,1,1,1,1,Studerende,1,1
Gnu,male,22,training_train,posttest,pcs1,3,1,52,6,blue,circle,sounds/P.wav,1,no,0,0,,1554988902077,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,53,1,yellow,circle,sounds/V.wav,1,no,0,0,,1554988905670,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,54,2,darkorange,circle,sounds/C.wav,1,no,0,0,,1554988909267,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,55,8,blue,circle,sounds/B.wav,1,no,0,0,,1554988912854,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,56,8,darkorange,circle,sounds/V.wav,0,no,1,0,,1554988916448,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,57,6,darkorange,circle,sounds/P.wav,1,no,0,0,,1554988920041,,0,,1,1,1,1,0,1,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pcs1,3,1,58,2,darkorange,circle,sounds/P.wav,1,no,0,1,,1554988923635,,0,,1,1,1,1,0,0,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pcs1,3,1,59,7,yellow,circle,sounds/C.wav,1,no,0,0,,1554988927227,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,60,2,dimgray,circle,sounds/B.wav,1,no,0,0,,1554988930821,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pcs1,3,1,61,8,dimgray,circle,sounds/D.wav,1,no,0,0,,1554988934435,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,posttest,fcs1,3,1,1,4,blue,circle,sounds/B.wav,,no,,0,0,1554988942919,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,posttest,fcs1,3,1,2,4,yellow,triangle,sounds/E.wav,,no,,0,0,1554988946513,1,1,0,1,0,1,0,0,1,,Studerende,1,0
